primerid,logFC,pvalue,padj,regulation
GNAQ,0.552395105319278,3.85194406036342e-10,2.94288526211765e-08,up
ZFAS1,0.549542639068141,1.19702914146436e-07,5.30162471929721e-06,up
KRT19,0.545620870301107,6.70701070833647e-19,1.93310236063759e-16,up
CAPNS1,0.54536900952912,1.06566629541734e-10,8.98393434150453e-09,up
PABPC1,0.543858126586511,1.34780609935178e-08,7.77150082946989e-07,up
EIF1,0.543155581736519,7.69499403582281e-08,3.63970835828157e-06,up
TPT1,0.536276169118242,1.04657148616229e-07,4.72077116119845e-06,up
TRAM1,0.533806420309754,7.98092789732177e-08,3.73788745658473e-06,up
SPOCK2,0.532515943714299,0.000112619567415022,0.00221282385410857,up
TNNC1,0.531817202826473,7.33405030796017e-08,3.50200902205098e-06,up
ARPC2,0.525980572396781,8.45884675443366e-06,0.000247963891429729,up
AES,0.52536779422319,9.08450218370926e-08,4.15913687991243e-06,up
NAP1L1,0.514700912898409,3.75571747693765e-08,1.95361235906748e-06,up
MYO1C,0.514116393168813,1.41135456281752e-15,2.87539969598023e-13,up
KIF5B,0.513978482853029,1.04513953180845e-08,6.20183768777982e-07,up
MZT2B,0.512593561954797,2.78149998565512e-08,1.4783067749847e-06,up
FADS3,0.506698767757399,3.5573638398791e-07,1.43043472298297e-05,up
ATF4,0.504743276632508,3.09636628531591e-11,2.845863268549e-09,up
MYL12A,0.504528164555304,1.90713408941365e-10,1.5541871405995e-08,up
SPRING1,0.500158955407928,1.33964655346846e-07,5.84851409628515e-06,up
RBX1,0.4928779568289,2.83900251814604e-06,9.32902332844547e-05,up
CSDE1,0.49129762190889,8.75158875901727e-09,5.27056196501422e-07,up
COX7A2,0.491267369336958,3.75798902785835e-06,0.000119629317386824,up
CELF2,0.490070584137617,4.57620592560709e-07,1.77023864666522e-05,up
NBEAL2,0.489278284459038,1.23095759575042e-08,7.16534554783485e-07,up
OTUD1,0.486141980746606,4.23269790354897e-15,7.60889693720333e-13,up
FAU,0.48600239708324,8.5328892397347e-05,0.0017739122120156,up
CEBPB,0.484322295363892,4.38623712565189e-08,2.2434042938899e-06,up
CFLAR,0.484121454459033,0.000737272546992646,0.00954247368832038,up
NDUFB8,0.480831263321615,2.91084135266456e-13,3.74548680999701e-11,up
LGALS1,0.478395637239346,3.81628204881575e-09,2.4946648002526e-07,up
MYH9,0.475976539893506,1.08087100650594e-05,0.000305140119711976,up
POLR2L,0.473668130852544,0.00023434963720085,0.00389753736754175,up
ATP5MK,0.471777623424347,3.06698450631341e-08,1.62297916039719e-06,up
ATP5F1EP2,0.469720005458014,9.12483202593039e-22,3.7180648894991e-19,up
RGCC,0.46129563878131,0.000694469889622505,0.00912938807943537,up
EIF2S2,0.46112381469858,1.84515002444077e-07,7.85892470340207e-06,up
MSMO1,0.460289258780745,1.83006042711302e-08,1.02617700279952e-06,up
LINC00657,0.458873928420817,4.07824420172089e-09,2.64318880942869e-07,up
RRAS,0.449769011626158,4.17208268809485e-07,1.63460060189973e-05,up
COL4A1,0.449026193515523,5.86941027007565e-08,2.88143257596003e-06,up
UNC13D,0.44477904191709,8.28114603454446e-06,0.000243338291168922,up
YBX1,0.443440316600307,0.000594199529058426,0.00816123038562944,up
UBL5,0.441761209267584,0.000128830306135074,0.00245682006582705,up
