"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0006091","generation of precursor metabolites and energy","37/262","345/10170",0.107246376811594,4.16296050448058,9.71927358995942,1.01549174084501e-13,2.64704847113599e-11,2.34097569731639e-11,"COX4I1/NDUFS5/NDUFS8/COX7A2/COX7C/COX5A/COX5B/COX6B1/PARK7/GAPDH/TALDO1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/CHCHD2/NDUFB8/UQCR10/UQCR11/UQCRQ/UQCRH/UQCRB/PPP1CA/COX8A/COX6C/NUPR1/MDH2/COX6A1/NDUFV2/TPI1/RHOA/UQCC2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ETFB",37,"7"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","13/262","40/10170",0.325,12.6154580152672,11.9690142137282,1.05962621254612e-11,2.54962368680328e-09,2.25481594054348e-09,"NDUFS5/NDUFS8/PARK7/NDUFA6/NDUFA4/NDUFA2/NDUFA1/NDUFB8/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2",13,"7"
"GO:0015986","proton motive force-driven ATP synthesis","13/262","48/10170",0.270833333333333,10.5128816793893,10.7422762762035,1.41333287187138e-10,3.15778944515263e-08,2.79266074231428e-08,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",13,"7"
"GO:0021762","substantia nigra development","11/262","34/10170",0.323529411764706,12.5583744948361,10.9774050565495,4.55615768308029e-10,9.5011074884501e-08,8.40251395869123e-08,"CALM2/CALM1/COX6B1/ACTB/YWHAH/YWHAE/YWHAQ/CDC42/DYNLL1/RHOA/CKB",11,"7"
"GO:0006754","ATP biosynthetic process","14/262","64/10170",0.21875,8.49117366412214,9.7756799734989,6.0761037086529e-10,1.18787827504164e-07,1.05052635173288e-07,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",14,"7"
"GO:0009144","purine nucleoside triphosphate metabolic process","22/262","180/10170",0.122222222222222,4.74427480916031,8.24172263650046,1.16438717749312e-09,2.14247240658734e-07,1.89474272597642e-07,"GUK1/NDUFS5/NDUFS8/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",22,"7"
"GO:0046034","ATP metabolic process","20/262","154/10170",0.12987012987013,5.04114206404283,8.21701521134787,2.33931592040039e-09,4.06521122167356e-07,3.59515920398375e-07,"NDUFS5/NDUFS8/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",20,"7"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","14/262","72/10170",0.194444444444444,7.54770992366412,9.06639771863017,3.15569778977031e-09,5.19527509810607e-07,4.59455611718359e-07,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",14,"7"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","21/262","174/10170",0.120689655172414,4.68478546986049,7.97205853512879,3.55578811575645e-09,5.56125261304308e-07,4.91821640431997e-07,"NDUFS5/NDUFS8/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",21,"7"
"GO:0009145","purine nucleoside triphosphate biosynthetic process","14/262","73/10170",0.191780821917808,7.44431663703859,8.98543058174072,3.81562891812693e-09,5.6621863289093e-07,5.00747936208562e-07,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",14,"7"
"GO:0007005","mitochondrion organization","31/262","364/10170",0.0851648351648352,3.30582585353578,7.28497426712311,3.98235611368301e-09,5.6621863289093e-07,5.00747936208562e-07,"NDUFS5/NDUFS8/COX7A2/PARK7/COX14/NDUFA6/NDUFA2/NDUFA1/CHCHD2/NDUFB8/PPP2CB/TOMM7/GPX1/IFI27/HSP90AA1/SLC25A6/SLC25A5/UQCC2/FIS1/NDUFB10/JTB/NDUFB9/NDUFB7/NDUFB2/BAD/SFN/TIMM13/COA5/BOK/CAV2/SLIRP",31,"7"
"GO:0009141","nucleoside triphosphate metabolic process","22/262","196/10170",0.112244897959184,4.35698706963702,7.71684527406006,5.87377916262863e-09,7.98833966117494e-07,7.06466436585265e-07,"GUK1/NDUFS5/NDUFS8/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",22,"7"
"GO:0009199","ribonucleoside triphosphate metabolic process","21/262","181/10170",0.116022099447514,4.50360592130235,7.73375309615298,7.28656893975474e-09,8.83610540370111e-07,7.81440469811769e-07,"NDUFS5/NDUFS8/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",21,"7"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","11/262","43/10170",0.255813953488372,9.92987750754483,9.54192711268351,7.45683562198417e-09,8.83610540370111e-07,7.81440469811769e-07,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2",11,"7"
"GO:0048857","neural nucleus development","11/262","43/10170",0.255813953488372,9.92987750754483,9.54192711268351,7.45683562198417e-09,8.83610540370111e-07,7.81440469811769e-07,"CALM2/CALM1/COX6B1/ACTB/YWHAH/YWHAE/YWHAQ/CDC42/DYNLL1/RHOA/CKB",11,"7"
"GO:0098655","monoatomic cation transmembrane transport","33/262","417/10170",0.079136690647482,3.07183261024768,7.02506505347949,7.62707307864227e-09,8.83610540370111e-07,7.81440469811769e-07,"COX4I1/CALM2/CALM1/AHNAK/NDUFS5/NDUFS8/COX5A/COX5B/COX6B1/CD63/SUMO1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/YWHAH/YWHAE/NDUFB8/UQCR10/UQCRH/COX8A/ATP6V1F/GNB2/TMSB4X/NDUFV2/SLC25A3/SLC25A5/NDUFB10/NDUFB9/NDUFB7/NDUFB2/CYB5A/MCUR1",33,"7"
"GO:0019693","ribose phosphate metabolic process","25/262","254/10170",0.0984251968503937,3.82055058003246,7.40251441600394,7.9375828153825e-09,8.86741394518445e-07,7.84209309730271e-07,"GUK1/NDUFS5/NDUFS8/HINT1/GAPDH/NDUFA6/NDUFA2/NDUFA1/CMPK1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/NUDT14/ATP5MK/ATP5MJ",25,"7"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","14/262","78/10170",0.179487179487179,6.96711685261304,8.60240714285632,9.41605526164899e-09,1.01563520201511e-06,8.98199391201944e-07,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",14,"7"
"GO:0098662","inorganic cation transmembrane transport","32/262","403/10170",0.0794044665012407,3.08222681037259,6.93580275130082,1.21249674958532e-08,1.26422994423429e-06,1.11804963435446e-06,"COX4I1/CALM2/CALM1/AHNAK/NDUFS5/NDUFS8/COX5A/COX5B/COX6B1/CD63/SUMO1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/YWHAH/YWHAE/NDUFB8/UQCR10/UQCRH/COX8A/ATP6V1F/GNB2/NDUFV2/SLC25A3/SLC25A5/NDUFB10/NDUFB9/NDUFB7/NDUFB2/CYB5A/MCUR1",32,"7"
"GO:0034220","monoatomic ion transmembrane transport","36/262","496/10170",0.0725806451612903,2.81734794385619,6.74796235390366,1.4707934998435e-08,1.4840780862937e-06,1.31247718763624e-06,"COX4I1/CLIC3/CALM2/CALM1/AHNAK/NDUFS5/NDUFS8/COX5A/COX5B/COX6B1/CD63/SUMO1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/YWHAH/YWHAE/NDUFB8/UQCR10/YWHAQ/UQCRH/COX8A/ATP6V1F/GNB2/TMSB4X/NDUFV2/SLC25A3/SLC25A5/S100A6/NDUFB10/NDUFB9/NDUFB7/NDUFB2/CYB5A/MCUR1",36,"7"
"GO:0009259","ribonucleotide metabolic process","24/262","247/10170",0.097165991902834,3.77167228111382,7.17076730884167,2.06671403996418e-08,2.02021297406499e-06,1.78661990033746e-06,"GUK1/NDUFS5/NDUFS8/HINT1/GAPDH/NDUFA6/NDUFA2/NDUFA1/CMPK1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",24,"7"
"GO:0009150","purine ribonucleotide metabolic process","23/262","230/10170",0.1,3.88167938931298,7.18808421276086,2.40838407868841e-08,2.28157688655066e-06,2.01776284084505e-06,"GUK1/NDUFS5/NDUFS8/HINT1/GAPDH/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/TMSB4X/NDUFV2/TPI1/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",23,"7"
"GO:0009260","ribonucleotide biosynthetic process","16/262","112/10170",0.142857142857143,5.54525627044711,7.86517410486703,2.4799748766855e-08,2.28157688655066e-06,2.01776284084505e-06,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/CMPK1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",16,"7"
"GO:0009152","purine ribonucleotide biosynthetic process","15/262","98/10170",0.153061224489796,5.94134600405048,7.99276814116293,2.64450858432499e-08,2.36343510050531e-06,2.09015595777626e-06,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",15,"7"
"GO:0098660","inorganic ion transmembrane transport","33/262","440/10170",0.075,2.91125954198473,6.6647882395968,2.84689495649134e-08,2.47363539552914e-06,2.18761401919861e-06,"COX4I1/CLIC3/CALM2/CALM1/AHNAK/NDUFS5/NDUFS8/COX5A/COX5B/COX6B1/CD63/SUMO1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/YWHAH/YWHAE/NDUFB8/UQCR10/UQCRH/COX8A/ATP6V1F/GNB2/NDUFV2/SLC25A3/SLC25A5/NDUFB10/NDUFB9/NDUFB7/NDUFB2/CYB5A/MCUR1",33,"7"
"GO:0009142","nucleoside triphosphate biosynthetic process","14/262","85/10170",0.164705882352941,6.3933542882802,8.11946159401637,2.97464462256985e-08,2.51478064308067e-06,2.2240017263481e-06,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",14,"7"
"GO:0030901","midbrain development","12/262","61/10170",0.19672131147541,7.63609060192717,8.45317570894946,3.76902961156944e-08,3.10250648026032e-06,2.74377003302063e-06,"CALM2/CALM1/COX6B1/ACTB/YWHAH/YWHAE/YWHAQ/CDC42/DYNLL1/UQCRQ/RHOA/CKB",12,"7"
"GO:0046390","ribose phosphate biosynthetic process","16/262","118/10170",0.135593220338983,5.26329408720404,7.57454981108515,5.28438745763777e-08,4.23834973525409e-06,3.74827806711796e-06,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/CMPK1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",16,"7"
"GO:0006163","purine nucleotide metabolic process","26/262","300/10170",0.0866666666666667,3.36412213740458,6.75878654905162,5.48961973166011e-08,4.2928826301582e-06,3.79650543547441e-06,"GUK1/NDUFS5/NDUFS8/HINT1/GAPDH/TALDO1/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/MDH2/TMSB4X/NDUFV2/TPI1/PRDX5/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",26,"7"
"GO:0009117","nucleotide metabolic process","28/262","349/10170",0.0802292263610315,3.11424134386141,6.53561091643709,8.56736900662244e-08,6.5362756713939e-06,5.78049955055296e-06,"GUK1/NDUFS5/NDUFS8/HINT1/PARK7/GAPDH/TALDO1/NDUFA6/NDUFA2/NDUFA1/CMPK1/TSPO/NDUFB8/RAN/NUPR1/MDH2/TMSB4X/NDUFV2/TPI1/PRDX5/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",28,"7"
"GO:0033108","mitochondrial respiratory chain complex assembly","14/262","99/10170",0.141414141414141,5.48924358084663,7.29879624607438,2.15571975505658e-07,1.6054979509088e-05,1.41985752287937e-05,"NDUFS5/NDUFS8/COX7A2/COX14/NDUFA6/NDUFA2/NDUFA1/NDUFB8/UQCC2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/COA5",14,"7"
"GO:0006164","purine nucleotide biosynthetic process","15/262","121/10170",0.12396694214876,4.81199924294997,6.85931643302184,4.60075494643017e-07,3.34678173777525e-05,2.95980024460673e-05,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",15,"7"
"GO:0010257","NADH dehydrogenase complex assembly","10/262","54/10170",0.185185185185185,7.1882951653944,7.41413108325114,9.55935257797899e-07,6.64481219198184e-05,5.87648621635761e-05,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/NDUFB10/NDUFB9/NDUFB7/NDUFB2",10,"7"
"GO:0032981","mitochondrial respiratory chain complex I assembly","10/262","54/10170",0.185185185185185,7.1882951653944,7.41413108325114,9.55935257797899e-07,6.64481219198184e-05,5.87648621635761e-05,"NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/NDUFB10/NDUFB9/NDUFB7/NDUFB2",10,"7"
"GO:0009165","nucleotide biosynthetic process","16/262","152/10170",0.105263157894737,4.08597830453998,6.23334147640642,1.77468956788937e-06,0.000120678890616477,0.000106725038544926,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/CMPK1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",16,"7"
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","5/262","11/10170",0.454545454545455,17.6439972241499,8.98101180983371,4.44514903184901e-06,0.000295838854715398,0.000261631616029098,"UQCR10/UQCR11/UQCRQ/UQCRH/UQCRB",5,"7"
"GO:0055086","nucleobase-containing small molecule metabolic process","30/262","484/10170",0.0619834710743802,2.40599962147499,5.15385769118703,6.92143559397106e-06,0.000451046886207114,0.000398893261863069,"GUK1/NDUFS5/NDUFS8/HINT1/PARK7/GAPDH/ERH/TALDO1/NDUFA6/NDUFA2/NDUFA1/CMPK1/TSPO/NDUFB8/RAN/NUPR1/MDH2/TMSB4X/NDUFV2/TPI1/PRDX5/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/NUDT14/ATP5MK/ATP5MJ",30,"7"
"GO:0072521","purine-containing compound metabolic process","26/262","388/10170",0.0670103092783505,2.60112536397261,5.22906621534909,7.51398374696622e-06,0.000479668186949191,0.00042420514043023,"GUK1/NDUFS5/NDUFS8/HINT1/GAPDH/TALDO1/NDUFA6/NDUFA2/NDUFA1/TSPO/NDUFB8/RAN/NUPR1/MDH2/TMSB4X/NDUFV2/TPI1/PRDX5/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/ATP5MK/ATP5MJ",26,"7"
"GO:0006753","nucleoside phosphate metabolic process","29/262","465/10170",0.0623655913978495,2.42083230731347,5.09997797594839,8.85242354968919e-06,0.000553807617268556,0.000489771980812278,"GUK1/NDUFS5/NDUFS8/HINT1/PARK7/GAPDH/TALDO1/NDUFA6/NDUFA2/NDUFA1/CMPK1/TSPO/NDUFB8/RAN/NUPR1/MDH2/TMSB4X/NDUFV2/TPI1/PRDX5/FIS1/NDUFB10/NDUFB9/NDUFB7/NDUFB2/BAD/NUDT14/ATP5MK/ATP5MJ",29,"7"
"GO:0042743","hydrogen peroxide metabolic process","7/262","31/10170",0.225806451612903,8.76508249199705,7.04086681942022,1.07625277060439e-05,0.000660101699304027,0.000583775496625045,"RAC1/PARK7/SOD1/GPX1/TXN/PRDX5/PRDX1",7,"7"
"GO:0002181","cytoplasmic translation","10/262","76/10170",0.131578947368421,5.10747288067497,5.84449001534879,2.31648460125564e-05,0.00139345458321685,0.00123233229394733,"CSDE1/YBX1/UBA52/FAU/EIF3H/EIF3K/EIF3L/RWDD1/EEF1D/SARS1",10,"7"
"GO:0001778","plasma membrane repair","6/262","24/10170",0.25,9.70419847328244,6.94198622384522,2.51457699706997e-05,0.0014840748767613,0.00131247434921547,"CHMP3/CHMP5/AHNAK/CHMP2A/ANXA2/S100A10",6,"7"
"GO:0098869","cellular oxidant detoxification","9/262","62/10170",0.145161290322581,5.63469588771239,5.95225106024064,2.67753908630486e-05,0.00155098930777067,0.00137165160210705,"PARK7/GSTP1/SOD1/GPX1/GPX4/TXN/PRDX5/PRDX1/TXNDC17",9,"7"
"GO:0140238","presynaptic endocytosis","9/262","63/10170",0.142857142857143,5.54525627044711,5.88456394998109,3.05441359252325e-05,0.00173712831225686,0.00153626773610548,"CALM2/CALM1/CLTA/CLTB/PARK7/AP2M1/ARPC3/ACTB/ACTG1",9,"7"
"GO:0072522","purine-containing compound biosynthetic process","15/262","170/10170",0.0882352941176471,3.42501122586439,5.18483552885134,3.19734154164737e-05,0.00178594363254874,0.00157943864124987,"GUK1/NDUFS5/NDUFS8/NDUFA6/NDUFA2/NDUFA1/NDUFB8/TMSB4X/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB2/ATP5MK/ATP5MJ",15,"7"
"GO:0006937","regulation of muscle contraction","10/262","81/10170",0.123456790123457,4.7921967769296,5.57193554003655,4.07135884763007e-05,0.00223424745182226,0.00197590601137061,"CALM2/CALM1/SUMO1/SOD1/HSP90AA1/RHOA/C12orf57/STUB1/MYL9/TNNC1",10,"7"
"GO:1900242","regulation of synaptic vesicle endocytosis","5/262","17/10170",0.294117647058824,11.4167040862146,6.98963286959178,5.2428281872143e-05,0.00282751147751834,0.00250057213720494,"PARK7/AP2M1/ARPC3/ACTB/ACTG1",5,"7"
"GO:0033157","regulation of intracellular protein transport","12/262","124/10170",0.0967741935483871,3.75646392514159,5.02184540587793,8.16497871102045e-05,0.00432882261153762,0.00382828975068006,"PTPN11/PARK7/SUMO1/YWHAE/RAN/CDC42/SVIP/TXN/IFI27/HSP90AA1/OAZ1/SFN",12,"7"
"GO:0043254","regulation of protein-containing complex assembly","20/262","309/10170",0.0647249190938511,2.51241384421552,4.39021889729041,0.000141456853204187,0.0073746172803783,0.00652190544246674,"RAC1/PTPN11/LGALS3/CAPG/RHOC/PARK7/HMGB1/SUMO1/ARPC3/ARPC5/CDC42/BRK1/SVIP/ARPC2/PFN1/HSP90AA1/RHOA/NEK7/STUB1/H3-3B",20,"7"
"GO:1990748","cellular detoxification","9/262","79/10170",0.113924050632911,4.4221663928882,4.96528675549737,0.000185539634161952,0.00951422910915714,0.00841411835336687,"PARK7/GSTP1/SOD1/GPX1/GPX4/TXN/PRDX5/PRDX1/TXNDC17",9,"7"
"GO:0030036","actin cytoskeleton organization","27/262","498/10170",0.0542168674698795,2.10452497010945,4.10987711104794,0.000200512472216759,0.00996732698901878,0.00881482545670391,"RAC1/CAPG/PHPT1/KRT8/RHOC/TMSB10/TPM4/ARPC3/ARPC5/ACTB/TAGLN2/CDC42/BRK1/ARPC2/PFN1/TMSB4X/RAB13/DSTN/ARPC1B/RHOA/ACTG1/S100A10/CFL1/KRT19/MYL9/PKP3/ANKRD1",27,"7"
"GO:1903421","regulation of synaptic vesicle recycling","5/262","22/10170",0.227272727272727,8.82199861207495,5.97221750425319,0.000200748593448908,0.00996732698901878,0.00881482545670391,"PARK7/AP2M1/ARPC3/ACTB/ACTG1",5,"7"
"GO:0007015","actin filament organization","20/262","319/10170",0.0626959247648903,2.43365478953792,4.23054717545926,0.000216636330041754,0.0105445438809151,0.00932529994583553,"RAC1/CAPG/RHOC/TMSB10/TPM4/ARPC3/ARPC5/TAGLN2/CDC42/BRK1/ARPC2/PFN1/TMSB4X/DSTN/ARPC1B/RHOA/ACTG1/S100A10/CFL1/MYL9",20,"7"
