primerid,logFC,pvalue,padj,regulation
PTP4A2,0.696484435746296,3.84350083886886e-08,5.39648201881371e-06,up
UQCR11,0.691463149410376,2.52071095943935e-07,2.56776423068222e-05,up
ANXA5,0.691102664480145,8.75753932187465e-08,1.10363052237728e-05,up
ANKRD1,0.686314378241644,2.34854447023644e-05,0.00121646642390552,up
ATP5D,0.675787615560649,4.55270304182093e-07,4.14087324143021e-05,up
NEDD8,0.673426373638979,1.80871713811959e-08,2.83458439697101e-06,up
PPDPF,0.670447014598671,9.04193271661031e-08,1.1278427094678e-05,up
COX6A1,0.665086361844097,3.14086888684701e-08,4.51693897327268e-06,up
SERF2,0.662896216044591,1.35699548570165e-09,2.71932997003556e-07,up
RBM3,0.661587562973287,2.07276115331351e-07,2.16559250753029e-05,up
KRT7,0.656546237500264,2.14150394614811e-11,6.0878474971429e-09,up
PFDN5,0.65592346023728,6.18638204071578e-07,5.32551648350069e-05,up
PSMB6,0.654238202907488,1.36489360715603e-07,1.56230797545911e-05,up
MYL12B,0.649571774846961,3.75564505101994e-13,1.31168586010479e-10,up
NOP10,0.648194049445167,7.98807309227047e-07,6.64259901223907e-05,up
FTL,0.641259880868121,3.14262994935469e-09,5.48792978584453e-07,up
COX7A2,0.640880504271155,1.84310076016752e-06,0.000139938283803029,up
UQCR10,0.640484043039855,1.94428410597944e-06,0.000145809379825109,up
COX8A,0.639955049740611,3.15169321995197e-06,0.000217662700116909,up
SFN,0.635850865696075,3.47406367275402e-07,3.31773080748009e-05,up
DBI,0.633821038014971,1.95070288841457e-07,2.11021169097165e-05,up
MZT2B,0.633732106855356,1.06746413755549e-06,8.52855007678323e-05,up
NUPR1,0.633241438598191,1.00021302943108e-06,8.09708878924872e-05,up
ATP5J2,0.630061434429984,4.43907649837309e-06,0.000287107254582607,up
PDCD5,0.628604244511079,1.28769748415219e-07,1.52737887860081e-05,up
MAL2,0.628107285042687,1.52868744008321e-06,0.000117526259544511,up
PEBP1,0.627186152150023,1.34356117144659e-07,1.56230797545911e-05,up
CALM2,0.626155016852942,2.21049191321805e-08,3.37311135586978e-06,up
COX7C,0.617963600333655,4.12919551116487e-07,3.85307526171598e-05,up
GPX1,0.615982443692185,2.47165842937292e-07,2.53895400341635e-05,up
TXN,0.615807433856627,8.88845919727395e-07,7.29211578707898e-05,up
CRB3,0.61428734724039,3.88490197689469e-08,5.39648201881371e-06,up
COX6B1,0.611779459986409,1.33826765249499e-05,0.000750412100188015,up
JUND,0.608392324158995,2.07123275306488e-05,0.00109132539540798,up
CAPG,0.607652613156104,4.64086742535945e-07,4.14087324143021e-05,up
TMEM238,0.60663284235694,6.27102147126163e-09,1.07967558400989e-06,up
DYNLL1,0.606601574815679,3.28036869657858e-05,0.00160396907787906,up
LAMTOR4,0.606136451774658,4.93808890598475e-07,4.34267617170918e-05,up
PLA2G16,0.601775368524384,1.16410357539221e-07,1.4089110995638e-05,up
ANAPC11,0.600496822802616,4.6226288459961e-06,0.00029584824614375,up
COX5A,0.599233803525323,1.02238639701594e-05,0.000592305749626674,up
TCEB2,0.59896795467051,2.00423574218017e-07,2.13041545325308e-05,up
