"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0009141","nucleoside triphosphate metabolic process","44/352","196/10170",0.224489795918367,6.4859693877551,14.6840439308725,5.08049634117964e-24,7.17620108191624e-22,6.4174690625427e-22,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/TMSB4X/NDUFV2/TPI1/PGK1/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/NDUFA3/PINK1/NDUFB5/GALK1/AK1/ATP5MK/ATP5MJ",44,"1"
"GO:0009260","ribonucleotide biosynthetic process","34/352","112/10170",0.303571428571429,8.77079951298701,15.6573349200913,2.30294561863835e-23,3.12279425887361e-21,2.79262458175935e-21,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/APRT/SDHC/SDHB/NDUFS7/TMSB4X/NDUFV2/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/NDUFA3/PINK1/NDUFB5/AK1/ATP5MK/ATP5MJ",34,"1"
"GO:0009150","purine ribonucleotide metabolic process","46/352","230/10170",0.2,5.77840909090909,13.8788344464879,7.86855315560685e-23,1.0259382768272e-20,9.17466926645657e-21,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/TMSB4X/NDUFV2/TPI1/PGK1/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/NDUFA3/PINK1/NDUFB5/GALK1/AK1/ATP5MK/ATP5MJ",46,"1"
"GO:0046390","ribose phosphate biosynthetic process","34/352","118/10170",0.288135593220339,8.32482665639445,15.1534338229585,1.54886932317168e-22,1.94469148353778e-20,1.73908134531557e-20,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/APRT/SDHC/SDHB/NDUFS7/TMSB4X/NDUFV2/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/NDUFA3/PINK1/NDUFB5/AK1/ATP5MK/ATP5MJ",34,"1"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","22/352","40/10170",0.55,15.890625,17.8664036303032,2.45022873048327e-22,2.96652692726368e-20,2.65287922698941e-20,"NDUFS5/NDUFS6/NDUFS8/PARK7/NDUFC1/NDUFA6/NDUFA4/NDUFA2/NDUFA1/NDUFAB1/NDUFS7/NDUFV2/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/NDUFA3/PINK1/NDUFB5",22,"1"
"GO:0006164","purine nucleotide biosynthetic process","34/352","121/10170",0.28099173553719,8.11842599549211,14.9146881772739,3.832906216841e-22,4.48053519830724e-20,4.00681303248715e-20,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/APRT/SDHC/SDHB/NDUFS7/TMSB4X/NDUFV2/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/NDUFA3/PINK1/NDUFB5/AK1/ATP5MK/ATP5MJ",34,"1"
"GO:0006163","purine nucleotide metabolic process","51/352","300/10170",0.17,4.91164772727273,13.0214914166773,7.04423333103914e-22,7.95998366407423e-20,7.1183831555764e-20,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/TALDO1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/MDH2/MDH1/TMSB4X/NDUFV2/TPI1/PGK1/PRDX5/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/NDUFA3/PINK1/NDUFB5/DNPH1/GALK1/AK1/ATP5MK/ATP5MJ",51,"1"
"GO:0009259","ribonucleotide metabolic process","46/352","247/10170",0.186234817813765,5.3807048214943,13.1968388431738,1.77734224640408e-21,1.94360974687414e-19,1.73811397950552e-19,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/TMSB4X/NDUFV2/TPI1/PGK1/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/NDUFA3/PINK1/NDUFB5/GALK1/AK1/ATP5MK/ATP5MJ",46,"1"
"GO:0019693","ribose phosphate metabolic process","46/352","254/10170",0.181102362204724,5.23241768074445,12.9340954249066,5.92136596770493e-21,6.27294707203741e-19,5.60971512729941e-19,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/TMSB4X/NDUFV2/TPI1/PGK1/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/NDUFA3/PINK1/NDUFB5/GALK1/AK1/ATP5MK/ATP5MJ",46,"1"
"GO:0009117","nucleotide metabolic process","53/352","349/10170",0.151862464183381,4.38761721802553,12.193492936913,2.20727724658586e-20,2.26747571694729e-18,2.02773794901667e-18,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/PARK7/NDUFA12/GAPDH/NDUFC1/TALDO1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/MDH2/MDH1/TMSB4X/NDUFV2/TPI1/PGK1/PRDX5/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/REXO2/NDUFA3/PINK1/NDUFB5/DNPH1/GALK1/AK1/ATP5MK/ATP5MJ",53,"1"
"GO:0009165","nucleotide biosynthetic process","34/352","152/10170",0.223684210526316,6.46269437799043,12.8480472615276,1.06313505710969e-18,1.02016520834245e-16,9.12304238480437e-17,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/APRT/SDHC/SDHB/NDUFS7/TMSB4X/NDUFV2/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/NDUFA3/PINK1/NDUFB5/AK1/ATP5MK/ATP5MJ",34,"1"
"GO:0010257","NADH dehydrogenase complex assembly","22/352","54/10170",0.407407407407407,11.7708333333333,15.0259077019725,1.08336128319552e-18,1.02016520834245e-16,9.12304238480437e-17,"NDUFS5/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/NDUFAF3/NDUFS7/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/NDUFA3/NDUFB5",22,"1"
"GO:0032981","mitochondrial respiratory chain complex I assembly","22/352","54/10170",0.407407407407407,11.7708333333333,15.0259077019725,1.08336128319552e-18,1.02016520834245e-16,9.12304238480437e-17,"NDUFS5/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/NDUFAF3/NDUFS7/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/NDUFA3/NDUFB5",22,"1"
"GO:0033108","mitochondrial respiratory chain complex assembly","28/352","99/10170",0.282828282828283,8.17148760330578,13.5765521721568,1.67329474066051e-18,1.53309977590246e-16,1.37100678608884e-16,"NDUFS5/NDUFS8/COX7A2/NDUFA11/NDUFA13/NDUFA12/COX7A2L/HIGD2A/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/NDUFAF3/COX17/NDUFS7/HIGD1A/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/NDUFA3/NDUFB5/COA3",28,"1"
"GO:0072522","purine-containing compound biosynthetic process","35/352","170/10170",0.205882352941176,5.94836229946524,12.3192676724568,5.45030214474002e-18,4.86224322912334e-16,4.34816348389232e-16,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/NDUFA11/NDUFA13/NDUFA12/NDUFC1/NDUFA6/NDUFA2/NDUFA1/NDUFAB1/APRT/SDHC/SDHB/NDUFS7/TMSB4X/NDUFV2/PGK1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/NDUFA3/PINK1/NDUFB5/AK1/ATP5MK/ATP5MJ",35,"1"
"GO:0072521","purine-containing compound metabolic process","52/352","388/10170",0.134020618556701,3.8721298031865,10.9220720873808,1.44876622443109e-17,1.25931217969779e-15,1.12616645785736e-15,"GUK1/ENO1/NDUFS5/NDUFS6/NDUFS8/HINT1/NDUFA11/NDUFA13/NDUFA12/GAPDH/NDUFC1/TALDO1/NDUFA6/NDUFA2/NDUFA1/EIF6/TSPO/NDUFAB1/APRT/RAN/PKM/SDHC/SDHB/NUPR1/NDUFS7/MDH2/MDH1/TMSB4X/NDUFV2/TPI1/PGK1/PRDX5/FIS1/NDUFB11/NDUFB10/NDUFB9/NDUFB7/NDUFB6/NDUFB4/NDUFB3/NDUFB2/ALDOA/LDHA/PMVK/NDUFA3/PINK1/NDUFB5/DNPH1/GALK1/AK1/ATP5MK/ATP5MJ",52,"1"
