primerid,logFC,pvalue,padj,regulation
SYNE1,0.83124181043993,3.78968157900616e-11,3.53626470395201e-09,up
ZRANB2,0.830075461744299,7.1939530840626e-14,9.45579381715927e-12,up
SRSF11,0.822303924604752,3.13514957728851e-10,2.62493619402567e-08,up
ARAP2,0.81039464321435,3.64796048108765e-12,3.84419559662201e-10,up
SRRM2,0.800980752576231,2.66392180394801e-09,1.80909889619225e-07,up
NBEAL2,0.787077115207752,7.68918247309608e-10,5.9867876784157e-08,up
ATP11A,0.782798946410978,2.51988576012447e-09,1.73051031077312e-07,up
PARP14,0.775985923590768,4.45935629250727e-09,2.88418895870946e-07,up
TAF1D,0.760541552519309,8.07428354675926e-10,6.2468381060497e-08,up
HNRNPH1,0.759642003936391,3.31252632863954e-10,2.75457971709454e-08,up
GLS,0.759048571127145,3.0661491530024e-09,2.05937402452205e-07,up
ATHL1,0.758105867638359,8.23341614957204e-09,5.187900980019e-07,up
UTRN,0.74672706843744,2.42189696468586e-08,1.37698923238698e-06,up
SLC25A36,0.746058139180213,1.17438128282566e-09,8.86150419830918e-08,up
AHI1,0.726608996074607,5.9877577676839e-13,6.77725471779334e-11,up
DDX5,0.714945076703986,2.63963393030654e-15,4.13678014923938e-13,up
ARHGEF26,0.704611683094606,1.65745940932856e-07,8.23609098359036e-06,up
NEDD9,0.703969887475858,2.70619767270995e-07,1.27724171240179e-05,up
POLR2J3,0.696580473078867,1.88946496429714e-10,1.62653660025129e-08,up
PNN,0.688421904053824,1.34420774604827e-08,8.13445321172974e-07,up
COL4A4,0.686732824924104,1.07470034329565e-09,8.21071062277877e-08,up
SPTBN1,0.686110246960829,5.93975729507662e-10,4.71477877759848e-08,up
SLC25A37,0.681041195114114,1.25920025935352e-09,9.44322942965485e-08,up
TCF25,0.67766006059738,8.7022042970201e-08,4.52662746071378e-06,up
MACF1,0.67625610972905,3.95686371271115e-07,1.76528109577303e-05,up
LENG8,0.673905104117782,2.85447295592544e-09,1.92779433222279e-07,up
CCNL2,0.666572204661565,4.40267674825643e-09,2.86267662610035e-07,up
KMT2C,0.664287277719571,2.51628100520816e-08,1.42402865776225e-06,up
COL12A1,0.659234215834158,3.74217679041931e-07,1.68798409911755e-05,up
HDAC7,0.656027555336531,8.38427405105827e-09,5.25586492308391e-07,up
FARP1,0.649635256816064,2.13693678539397e-07,1.03658393907365e-05,up
MBNL1,0.647704586694497,1.52924270942569e-06,5.97235235783374e-05,up
ATP13A4,0.64407072382726,7.93092982078739e-07,3.26423185620556e-05,up
NPEPPS,0.641854925651964,5.75222141296968e-08,3.0571806327018e-06,up
RBM39,0.639421205802111,1.3373825998557e-06,5.27360158085033e-05,up
SAT1,0.638548382459114,2.046938613069e-07,1.00087110424622e-05,up
MYO6,0.636846041022788,8.60152387310892e-07,3.5165561145446e-05,up
SREK1,0.6323755617153,1.66306510053031e-09,1.21007784457634e-07,up
PTPN1,0.629172813792499,3.33599870309377e-06,0.000118544326007611,up
PKDCC,0.624893301249134,1.9035233190213e-07,9.382527843434e-06,up
WWC2,0.62452017003941,2.61475132858997e-06,9.65641094884707e-05,up
FNBP4,0.621038661414264,1.30167521467534e-08,7.9162576239758e-07,up
ITGA3,0.608619948055876,1.02563345788401e-05,0.000305044851318104,up
UBR2,0.605722115637956,1.70368610181232e-09,1.23229934370141e-07,up
MGEA5,0.60455771795327,5.80826049577978e-07,2.46528389931986e-05,up
NUPL1,0.60414789294053,9.95981157488785e-08,5.07286402880955e-06,up
ARHGEF2,0.602435979867285,3.70075221352382e-07,1.67548129844871e-05,up
CTNND1,0.601686633734735,2.92183271110927e-06,0.000106616367345074,up
RANBP17,0.599341158765641,4.17049705349863e-09,2.74086860118103e-07,up
AGO3,0.598811864474115,1.95762515020052e-09,1.39127964163088e-07,up
AKAP13,0.592857972470445,1.65701745264646e-05,0.000455177108789896,up
SEMA3B,0.591955003594868,1.69655556406323e-05,0.000462917303908681,up
ZNF493,0.590239676117347,3.18900795764228e-08,1.77192878519178e-06,up
SRSF10,0.583483417882322,2.88656985667207e-06,0.000105644999784309,up
SCGB1A1,0.580026854528114,3.8795791388329e-08,2.14588123950649e-06,up
CD46,0.580019820055003,2.37357255390789e-05,0.000619969036302778,up
COL4A1,0.572598367115265,2.49135317943307e-05,0.000645021792014599,up
NEBL,0.568893086556703,1.47380516555684e-05,0.000409392098472715,up
SF3B1,0.565434593845504,3.03979085080626e-06,0.000110188621635876,up
SHROOM3,0.563133367871002,2.17744372974206e-05,0.00057737683627694,up
SFTPA1,0.562687077182438,5.75658149799214e-05,0.00128879949141861,up
NAV2,0.562589786646548,1.3112343668704e-06,5.18722618143162e-05,up
QKI,0.562124753029285,4.41713711324582e-05,0.00103438858376086,up
THOC2,0.558308007782224,1.48528533064093e-05,0.000409844873177309,up
PHACTR1,0.556932388872186,1.04771218475183e-06,4.21290583763367e-05,up
C1orf63,0.554537140198382,6.2038010813418e-06,0.000200093045958634,up
LRRFIP1,0.552162339105449,6.94217951435383e-05,0.00151267740433977,up
ARGLU1,0.547021332740107,4.59258379082659e-06,0.000155082166461503,up
MAGI3,0.546584933547962,3.14745159006523e-05,0.000780414771540716,up
