primerid,logFC,pvalue,padj,regulation
CTA-292E10.6,,0.0658286616815373,0.283641015296127,stable
CTA-85E5.10,,0.417824346952119,0.76509900219899,stable
CTAG2,,0.235454471379923,0.580515421167443,stable
CTHRC1,,0.268831070463705,0.622031233266768,stable
CTTN-DT,,0.349940446624477,0.704723561703066,stable
CTXN1,,0.154546221612116,0.46596786237211,stable
CYP1B1,,0.0776759997472189,0.314985838342991,stable
CYP2D6,,0.432990465962929,0.776878828112555,stable
DBF4,,0.162148712229508,0.475907594598944,stable
DBF4B,,0.135275027334887,0.431689334457128,stable
DCLRE1A,,0.0266570053283292,0.158798846556285,stable
DCLRE1C,,0.0211906385326138,0.135976044841297,stable
DEFA3,,0.304822287422617,0.660379610293489,stable
DENND3-AS1,,0.144598164729418,0.447825681695567,stable
DET1,,0.267841305003454,0.620942082317947,stable
DHFR,,0.0470762086042306,0.229449590900365,stable
DHRS13,,0.0770030729892778,0.313299739936185,stable
DIMT1,,0.00394381830480603,0.0407052469677895,stable
DKFZP761J1410,,0.159487250732903,0.473113058373209,stable
DNAAF3,,0.332240203343629,0.68824000096128,stable
DNAJB5,,0.311399331141554,0.666879016095719,stable
DNAJC6,,0.304829772642177,0.660379610293489,stable
DNMBP,,0.0538952544726353,0.249835263812474,stable
DOLPP1,,0.0137885344819086,0.099264455539959,stable
DPCR1,,0.420332509650762,0.766544024760692,stable
DPH2,,0.051327268732022,0.241968581943786,stable
DRC12,,0.424101389581378,0.769856754713806,stable
DSE,,0.0867305659675705,0.333921227242781,stable
DTHD1,,0.19268861440695,0.524659282661695,stable
DTWD2,,0.223941394229874,0.56605864414102,stable
DUSP2,,0.0389414557655281,0.204388301965571,stable
DUSP5,,0.636022235189516,0.924017992461177,stable
DYNLT4,,0.4662123777005,0.804827016665855,stable
E2F1,,0.0842767037538176,0.328832381548164,stable
E2F3,,0.551373692377766,0.86908625514901,stable
ECE2,,0.0166779332008801,0.114085649383077,stable
EDAR,,0.295510486444343,0.649866572371985,stable
EDN2,,0.384653891442175,0.736282815062466,stable
EDNRB,,0.383611758380715,0.735620323696956,stable
EEIG2,,0.332955913711256,0.689138687640772,stable
EFCAB11,,0.238850108572646,0.585700254157683,stable
EFNA5,,0.421304896563749,0.767515805602872,stable
EFS,,0.462893619190865,0.802565341345049,stable
EIF4EBP3,,0.00859786736271886,0.0715942306824764,stable
EIF5AL1,,0.12948410103222,0.420290401226196,stable
ELAPOR1,,0.38163159168448,0.735003084410128,stable
ELL3,,0.356888262151881,0.711579814776189,stable
EMILIN2,,0.128109230522377,0.419154130102249,stable
ENAH,,0.11499976840388,0.393990237939751,stable
ENO3,,0.246753238009843,0.594815930079337,stable
ENTREP2,,0.486599929231912,0.821801262079426,stable
EOLA1,,0.0745461703446388,0.307537052935725,stable
EPHA4,,0.0653512684468632,0.28238031300617,stable
EPHB2,,0.0749152737626397,0.308234367712726,stable
EPHB4,,0.104422081963402,0.373451003487603,stable
ERC2,,0.348453705876237,0.703119528001176,stable
ETV1,,0.0385646687128656,0.203596887101854,stable
ETV5,,0.21448529561856,0.5541330905037,stable
FABP6,,0.151909056247657,0.461465284187715,stable
FAIM3,,0.348888826901292,0.703532995717814,stable
FAM131B-AS2,,0.14243189603347,0.44476591803986,stable
FAM161B,,0.410292114765977,0.758302209086681,stable
FAM171A1,,0.254800343953501,0.604674704812191,stable
FAM212A,,0.15943723894875,0.473113058373209,stable
FAM227B,,0.285986016830035,0.639921850582162,stable
FAM24B,,0.111991544607597,0.389580148344696,stable
FAM41C,,0.431736844241969,0.775768217553114,stable
FAM47E-STBD1,,0.0694469630429049,0.293337828692629,stable
FAM86C1P,,0.161182211910838,0.474519016433844,stable
FAM88B,,0.272640383267581,0.625959448854881,stable
FAM95B1,,0.211742645311321,0.550896479291822,stable
FAM98B,,0.00236162807374384,0.0274415794424379,stable
FANCE,,0.157195415856641,0.470016412079008,stable
FANCG,,0.547952809315656,0.867189945763151,stable
FBLN7,,0.417714121108812,0.76509900219899,stable
FBXL14,,0.285722752362508,0.63944982147186,stable
FBXL16,,0.144009140834769,0.446793842021375,stable
FBXL18,,0.0787322062055012,0.317421665124026,stable
FCGBP,,0.334213070509942,0.69068817817642,stable
FDXACB1,,0.619126049585826,0.915760000263038,stable
FECH,,0.00282961730860889,0.031473377598212,stable
FEN1,,0.285054311321516,0.639293542516796,stable
FES,,0.322467619417952,0.678108408698615,stable
FGFBP1,,0.118269630467872,0.400589626721881,stable
FGR,,0.0898352543465477,0.341880224203141,stable
FHL3,,0.154906653809874,0.46662861906651,stable
FICD,,0.150938330073683,0.460117243596184,stable
FOSL1,,0.377654636498709,0.731492675734466,stable
FOXO1,,0.106465043141455,0.377554014320032,stable
FOXO4,,0.047892216171575,0.232039021197516,stable
FOXRED2,,0.322763749441522,0.678123053719619,stable
FP236383.4,,0.509858120269892,0.838040293421966,stable
FP565260.1,,0.354334282870503,0.709200480257811,stable
FPGT-TNNI3K,,0.439613897148597,0.784158803260536,stable
FPR1,,0.276730869550351,0.630127757098773,stable
FRMD6,,0.320795386983136,0.676804074988239,stable
FRRS1,,0.340047385064575,0.696154619834093,stable
FRY-AS1,,0.361395565429921,0.716228824872788,stable
FUT3,,0.37827106161665,0.731631740091267,stable
FUT4,,0.470636922689867,0.807901382244198,stable
GAMT,,0.0387598646611876,0.203960648135324,stable
GAREM,,0.143084786354246,0.445963393267288,stable
GARIN4,,0.240250994936779,0.587248182784879,stable
GARIN5A,,0.0943956843663458,0.352265526010716,stable
GAS6-AS2,,0.143376110932641,0.4461324441368,stable
GATD3,,0.164183299869394,0.478798260054636,stable
GCAT,,0.0915684312650393,0.345579655382476,stable
GCH1,,0.0592003447319213,0.264884704979138,stable
GFOD1,,0.229122120545353,0.573227343746704,stable
GGACT,,0.241257011625692,0.588295573531309,stable
GGT5,,0.0608165613520781,0.26993498071855,stable
GIMAP7,,0.173309075658085,0.493881341366377,stable
GLB1L2,,0.105132298210606,0.374716168336652,stable
GLS2,,0.240109942745107,0.587138215666372,stable
GLT8D2,,0.181554264101441,0.508551632533459,stable
GNB1L,,0.157339291249653,0.470248287588206,stable
GNG7,,0.0534729266082239,0.248537283216323,stable
GNMT,,0.326984640462544,0.682325067431569,stable
GNPNAT1,,0.0705989442510634,0.296768051762379,stable
GOLM1,,0.373372905329949,0.727729714894138,stable
GOLT1A,,0.153936094879114,0.465195259283631,stable
GPC3,,0.194465195123999,0.526634753906675,stable
GPLD1,,0.361157389436573,0.71601100395516,stable
GPR124,,0.314742190955,0.669463814552622,stable
GPR135,,0.419033035656341,0.765601743308372,stable
GPR143,,0.254354926682308,0.604086773608808,stable
GPR64,,0.275173501258578,0.628971835090546,stable
GPRASP2,,0.196322542698892,0.528685328391431,stable
GPSM3,,0.0746383797757473,0.307537052935725,stable
GPT2,,0.277682899613283,0.6310744047697,stable
GSDMC,,0.178537986703144,0.503850473246435,stable
GSEC,,0.068494082223668,0.290322436180711,stable
GSTM1,,0.0142917977195547,0.101927033444479,stable
GTDC1,,0.208223769940012,0.544455051068813,stable
GUCA2A,,0.308545871989584,0.66379175276323,stable
GUCY1A3,,0.231144261290977,0.575992329587113,stable
GUCY1B3,,0.147376545437774,0.45332936372203,stable
GXYLT2,,0.46873797061614,0.806794276656109,stable
GYPC,,0.0841857131185205,0.328781519859679,stable
H2AC20,,0.0937795953618879,0.351036197816632,stable
H2BC18,,0.161347679508908,0.474519016433844,stable
H3-5,,0.564516707292032,0.879215922302688,stable
HARBI1,,0.233005259607549,0.577895875257835,stable
HCLS1,,0.12803155570899,0.419034929408875,stable
HENMT1,,0.293546572247714,0.647915729131534,stable
HES5,,0.287191058944384,0.641561312963478,stable
HHAT,,0.0803483039715784,0.320763444725204,stable
HIVEP3,,0.0925813867185864,0.348541691175855,stable
HK2,,0.254021491106955,0.603728803527337,stable
HLA-DMB,,0.176974876005388,0.501586108112651,stable
HLA-DOB,,0.129371568559417,0.420150040511716,stable
HM13-AS1,,0.147305198538337,0.45332936372203,stable
HMGN3-AS1,,0.372628037312362,0.727288061329444,stable
HNRNPK-AS1,,0.442509381951676,0.785662023872229,stable
HOGA1,,0.277119246980183,0.630585568705465,stable
HOXD1,,0.136564469191999,0.433118482879524,stable
HPX,,0.2955642670221,0.649866572371985,stable
HRH1,,0.214069302544111,0.55346513415804,stable
HS3ST5,,0.322293617750557,0.678034326167671,stable
HSD17B1-AS1,,0.0236969331844488,0.146520643018059,stable
HSD17B13,,0.454388537890774,0.795423956347819,stable
HSD17B14,,0.547473870408842,0.867059851066264,stable
HSPA2,,0.134524820984513,0.430704927112281,stable
HYLS1,,0.176684211948518,0.501081807446978,stable
IBA57,,0.0937296576366526,0.351026757031385,stable
ICAM4-AS1,,0.295587217145634,0.649866572371985,stable
IFFO2,,0.396449122048408,0.746947297768147,stable
IFIH1,,0.00434346737489456,0.0436037691501849,stable
IGFBP3,,0.100951939198895,0.366615040729564,stable
IGHA1,,0.0526528603173695,0.245941369705589,stable
IGKV4-1,,0.258542237910664,0.609766605483302,stable
IGLV1-51,,0.215162253557697,0.554467955654851,stable
IGSF6,,0.0734119833870103,0.305026541442153,stable
IKBIP,,0.012272918193642,0.0917018044004152,stable
IL1RAP,,0.1016224423502,0.367959933438637,stable
IL2RG,,0.194825601609406,0.526774641467237,stable
IL6,,0.232370645410153,0.577507625209974,stable
IL7,,0.292302712346542,0.646716444474955,stable
ILRUN-AS1,,0.00121368452951184,0.0166697524592727,stable
INCENP,,0.231554386014769,0.576363432018843,stable
IPMK,,0.129230260522642,0.420135825699144,stable
IPO4,,0.231207554895048,0.575992329587113,stable
IQSEC3-AS2,,0.130892915673876,0.42328968285647,stable
ITGA10,,0.413043216966344,0.760283132690347,stable
ITGA5,,0.366357941523088,0.721497980037295,stable
ITGBL1,,0.110648285556324,0.386977423237759,stable
ITM2A,,0.0738298291361665,0.305957264903217,stable
ITM2C,,0.0172032002576107,0.117023884223168,stable
ITPKB,,0.0136520162219362,0.0985137227254712,stable
ITPR1,,0.262052404115391,0.614220413480201,stable
JMJD7-PLA2G4B,,0.122921126625458,0.408756216504245,stable
KANSL1-AS1,,0.00917783795610229,0.074843156221077,stable
KAZALD1,,0.469973759117424,0.807505902430637,stable
KCNAB2,,0.227902488180457,0.571814453103019,stable
KCNC3,,0.0923676566131239,0.347951381953413,stable
KCNIP1,,0.0436738839037787,0.218888707191386,stable
KCNJ8,,0.232580991402871,0.577507625209974,stable
KCNK15,,0.0716367218710265,0.2995921852964,stable
KCNK5,,0.17541280575739,0.498082726499034,stable
KCNK6,,0.140421346731055,0.440243791341476,stable
KCTD1,,0.116984371981858,0.397424356013435,stable
KCTD21-AS1,,0.472493564966393,0.809383595592655,stable
KDELR3,,0.18959570508573,0.519461040263719,stable
KDSR-DT,,0.389155765938263,0.739934683905635,stable
KIAA1161,,0.000751115064148343,0.0112771316735944,stable
KIF3C,,0.279569980402976,0.633450127978866,stable
KIFC1,,0.531930748301541,0.854748525100034,stable
KLF4,,0.0432035662229664,0.21751251791991,stable
KLHL26,,0.161844744353645,0.475389297284585,stable
KLRK1-AS1,,0.285635711400642,0.63944982147186,stable
KPNA7,,0.570795952448511,0.881988335574592,stable
KRBA2,,0.07310639577521,0.304034593653026,stable
KRBOX1,,0.701084285263018,0.957120203602315,stable
KREMEN1,,0.120986730429905,0.405078551842006,stable
KRT86,,0.251298169731396,0.601030879827155,stable
KRTAP5-AS1,,0.399099159412982,0.749394186469938,stable
KSR1,,0.193876287192098,0.526411540123528,stable
KTI12,,0.0710417358166909,0.298014474476057,stable
LACC1,,0.0467529509017493,0.228603228729193,stable
LAIR1,,0.247281929324244,0.5955802561821,stable
LBX2-AS1,,0.465925200787556,0.804817530520656,stable
LCA5L,,0.307417142073782,0.662880074917958,stable
LCN12,,0.408847523006496,0.757983083646897,stable
LENG8-AS1,,0.158263176277392,0.471051635455282,stable
LEPREL1-AS1,,0.199606984353343,0.533915924887367,stable
LETM2,,0.405580551482296,0.755632584958247,stable
LFNG,,0.0326639867548965,0.183074082573065,stable
LHFPL2,,0.357677133347085,0.71198734260747,stable
LIF,,0.412665572067435,0.760280732306853,stable
LIFR-AS1,,0.30228837351939,0.658206818293735,stable
LIG1,,0.0236245758846355,0.146329131522107,stable
LIMK1,,0.136867779281117,0.433438273039474,stable
LIN54,,0.100032137176637,0.364795001446064,stable
LINC00174,,0.213942318423604,0.553253839731358,stable
LINC00482,,0.41512515505045,0.762292797776162,stable
LINC00865,,0.0833878051507975,0.327447844810087,stable
LINC00882,,0.274293426767639,0.628284726388755,stable
LINC00957,,0.193916162072664,0.526411540123528,stable
LINC00961,,0.112573462854723,0.390161046196806,stable
LINC00997,,0.215800582786156,0.555299699343343,stable
LINC01011,,0.203715684847327,0.539047506294205,stable
LINC01018,,0.365773968302936,0.720977999029435,stable
LINC01024,,0.445739611419723,0.786818918410786,stable
LINC01123,,0.117345254171481,0.398120562584562,stable
LINC02210-CRHR1,,0.0667052236244112,0.285405899049634,stable
LINC02696,,0.21792462392489,0.558084755108241,stable
LINC02950,,0.236190071979496,0.581929471280079,stable
LINC02975,,0.230456202029189,0.575035030333702,stable
LINC02986,,0.60341057236686,0.904930785990982,stable
LINC03008,,0.340672429384399,0.697152854520539,stable
LIPE-AS1,,0.183271100054638,0.510409813672057,stable
LIPT2,,0.259851066993766,0.611800425232319,stable
LITATS1,,0.0983671870893603,0.360341996489726,stable
LOX,,0.22626007689871,0.569311416532867,stable
LPAR6,,0.212182175944341,0.551502215339917,stable
LPHN2,,0.118837157743391,0.401221767550293,stable
LPPR5,,0.133654386533951,0.429487604507017,stable
LRRC2,,0.113422653543034,0.391439445767942,stable
LRRC36,,0.231464711280923,0.576257562260286,stable
LRRC37A3,,0.337630853152728,0.694021902041912,stable
LRRC56,,0.248690489082422,0.597952899005415,stable
LRRC8D,,0.170277383431664,0.489219787682739,stable
LRRIQ3,,0.386577704361727,0.737584879227149,stable
LRRK2-DT,,0.276750303328856,0.630127757098773,stable
LSP1,,0.204071492987794,0.539176606197437,stable
LTBP1,,0.276031161154224,0.629515842154707,stable
LTC4S,,0.107848209105244,0.380362523976486,stable
LY6G5C,,0.0941572781533344,0.351766066059401,stable
LY6K,,0.077253633908294,0.313823940647418,stable
LY96,,0.155518338229785,0.467434513528619,stable
LYSMD1,,0.143429474045134,0.4461324441368,stable
MACROH2A2,,0.222981329733928,0.565151104015663,stable
MAF,,0.324547346359834,0.679462682436216,stable
MAG,,0.134756756885015,0.431079141047052,stable
MAILR,,0.170613704428855,0.489573221347023,stable
MAMSTR,,0.314547609185369,0.669166372203612,stable
MANEAL,,0.133979397252776,0.429859357485023,stable
MAP7D3,,0.0306075110837171,0.174526435964599,stable
MAPK8IP2,,0.439246604779788,0.783617994283148,stable
MARCKS,,0.203823837150307,0.539061571900768,stable
MARCKSL1,,0.383467360611723,0.735620323696956,stable
MAST3,,0.0442645317815601,0.220750185391659,stable
MATN2,,0.462710585518912,0.802505533472075,stable
MB21D1,,0.15082514545847,0.459886898998338,stable
MBLAC1,,0.365791899636877,0.720977999029435,stable
MCF2L-AS1,,0.0820309609851085,0.32423925108586,stable
MCM5,,0.0442604810720696,0.220750185391659,stable
MCM6,,0.426431579671638,0.771618125975342,stable
MCPH1-DT,,0.136389249326679,0.432819881560053,stable
MDK,,0.0224479428094669,0.14166425033708,stable
MDS2,,0.315776360156126,0.670380379740965,stable
MED18,,0.149871073518731,0.457777112117183,stable
MED4-AS1,,0.0572461919277788,0.260001928183156,stable
MERTK,,0.373372448577008,0.727729714894138,stable
MEST,,0.0232545714754278,0.145106626705273,stable
METTL21B,,0.215082306481925,0.554467955654851,stable
MFAP3L,,0.126702533258812,0.416683283980553,stable
MFSD4,,0.567959519322284,0.880722715234757,stable
MGC32805,,0.155135760684784,0.466893597442406,stable
MICA-AS1,,0.104829113932108,0.374508240436906,stable
MICAL3,,0.540013143885891,0.860925801469213,stable
MICALL1,,0.311128903514089,0.666763979468721,stable
MID2,,0.26171781818022,0.614083735612093,stable
MIR4453,,0.40775742350897,0.757741980081126,stable
MNDA,,0.334033606719354,0.690496363841475,stable
MOB3C,,0.0190561577765453,0.126599169924179,stable
MOCS2-DT,,0.223282541093072,0.565445573300541,stable
MON1A,,0.00702824586296845,0.0619269123480106,stable
MORN3,,0.309431578119078,0.664617802010948,stable
MORN4,,0.0661358870327841,0.283765869946383,stable
MPC1-DT,,0.334590344552418,0.691000569658517,stable
MRFAP1P1,,0.217743963331855,0.557774980672379,stable
MS4A6A,,0.124638486567174,0.41200735863995,stable
MSH5,,0.291996900556342,0.646716444474955,stable
MSMB,,0.0655657804886142,0.283178992900683,stable
MSR1,,0.0728679809453753,0.303384945189464,stable
MT1G,,0.29498682693521,0.649013493962564,stable
MTA1-DT,,0.439065703891312,0.783453399656714,stable
MTNAP1,,0.0792769662043458,0.318357961524942,stable
MTSS1L,,0.0664759307058047,0.284624089999214,stable
MUC3A,,0.0554246042170715,0.254320706437493,stable
MYCL,,0.151471711638939,0.460650594232937,stable
MYH15,,0.0590352197156679,0.264306991596929,stable
MYL11,,0.136503435115872,0.433069813354896,stable
MYLK,,0.115471621003578,0.394773214896026,stable
MYLK-AS1,,0.301590325286731,0.657461669342821,stable
MYOM2,,0.181778864494992,0.508765437803439,stable
N4BP3,,0.570700407196676,0.881952184269553,stable
NACA2,,0.239436126908379,0.586641672110272,stable
NAMPT-AS1,,0.652150102752519,0.934649402443712,stable
NANOS1,,0.154312569445945,0.465642273242961,stable
NAPA-AS1,,0.159899864239527,0.4732256309923,stable
NBPF8,,0.16480862575546,0.480070316638591,stable
NCMAP-DT,,0.112520398323333,0.390087733722184,stable
NDRG2,,0.0171782320454688,0.116984238731928,stable
NDUFB2-AS1,,0.268004779639192,0.620942082317947,stable
NEBL-AS1,,0.197578421114995,0.530580051306636,stable
NEDD4,,0.351456293525139,0.706767657379084,stable
NEIL2,,0.266154953029164,0.619344779508597,stable
NEU3,,0.379479771744525,0.73293738818219,stable
NEURL2,,0.379913763256719,0.733196375442079,stable
NHERF1,,0.0493629669002305,0.236169435377071,stable
NHSL2,,0.143686390218173,0.446585922712166,stable
NICOL1,,0.0377112097477719,0.200514061747179,stable
NKX2-1-AS1,,0.116861707627962,0.397141371710929,stable
NKX3-1,,0.267997299790554,0.620942082317947,stable
NLGN2,,0.255116515569032,0.604714381179431,stable
NMU,,0.0217499811389804,0.138547039834756,stable
NNAT,,0.179731264626306,0.505996079869175,stable
NOX4,,0.262088815176107,0.614220413480201,stable
NPM2,,0.47001018453812,0.807505902430637,stable
NPM3,,0.203730323877555,0.539047506294205,stable
NRGN,,0.492643176852394,0.826505039941732,stable
NRL,,0.202377923645895,0.53756361117936,stable
NUDT13,,0.252337782240134,0.601516585433579,stable
OAZ3,,0.165000403255115,0.480070316638591,stable
ODAD3,,0.452282458588739,0.793933437237528,stable
OPLAH,,0.0626826535006416,0.274438666329456,stable
ORAI3,,0.0112222914621351,0.0862775414044903,stable
ORC5,,0.00756717269211825,0.0653256490031451,stable
OSCAR,,0.127290238425442,0.417838724926467,stable
OSMR-DT,,0.307246610542862,0.662755456922204,stable
PAIP2B,,0.0854774440950511,0.330866458713713,stable
PALM,,0.0934733122831772,0.3508492688359,stable
PAPOLA-DT,,0.157945262373711,0.470504436840369,stable
PARK2,,0.157957266677556,0.470504436840369,stable
PARM1,,0.178442519899965,0.503850473246435,stable
PARVB,,0.0660132274426459,0.283765869946383,stable
PC,,0.271384035900162,0.624609041315192,stable
PCDH17,,0.246439480516148,0.59464898330644,stable
