"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0046688","response to copper ion","4/180","19/10170",0.210526315789474,11.8947368421053,6.3801628385157,0.000298776968311473,0.0241912964665096,0.0213151242927812,"MT2A/MT1E/AQP1/SOD3",4,"4"
"GO:0055080","monoatomic cation homeostasis","16/180","341/10170",0.0469208211143695,2.65102639296188,4.16264303606169,0.000355563986947302,0.0244171905325581,0.0215141611695972,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/CYBA/CALR/ATP1B1/FTL/FAM20A/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/S100A14/MT1E",16,"4"
"GO:0010038","response to metal ion","12/180","211/10170",0.0568720379146919,3.21327014218009,4.36074226215388,0.000363745298167281,0.0244171905325581,0.0215141611695972,"TXNIP/CALM1/HSP90B1/CALR/FOS/FBP1/MT2A/AQP3/ASS1/MT1E/AQP1/SOD3",12,"4"
"GO:0001516","prostaglandin biosynthetic process","4/180","20/10170",0.2,11.3,6.18887674444398,0.000368338756539953,0.0244171905325581,0.0215141611695972,"MIF/FABP5/CD74/PLA2G10",4,"4"
"GO:0042044","fluid transport","4/180","20/10170",0.2,11.3,6.18887674444398,0.000368338756539953,0.0244171905325581,0.0215141611695972,"AQP5/AQP3/AQP1/CLDN18",4,"4"
"GO:0046457","prostanoid biosynthetic process","4/180","20/10170",0.2,11.3,6.18887674444398,0.000368338756539953,0.0244171905325581,0.0215141611695972,"MIF/FABP5/CD74/PLA2G10",4,"4"
"GO:0042773","ATP synthesis coupled electron transport","7/180","76/10170",0.0921052631578947,5.20394736842105,4.937703960075,0.000378331782849214,0.0244171905325581,0.0215141611695972,"COX7C/COX5B/COX6B1/UQCR11/UQCRB/COX8A/COX6C",7,"4"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","7/180","76/10170",0.0921052631578947,5.20394736842105,4.937703960075,0.000378331782849214,0.0244171905325581,0.0215141611695972,"COX7C/COX5B/COX6B1/UQCR11/UQCRB/COX8A/COX6C",7,"4"
"GO:0050801","monoatomic ion homeostasis","16/180","343/10170",0.0466472303206997,2.63556851311953,4.13616595235403,0.000379390609868432,0.0244171905325581,0.0215141611695972,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/CYBA/CALR/ATP1B1/FTL/FAM20A/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/S100A14/MT1E",16,"4"
"GO:0098655","monoatomic cation transmembrane transport","18/180","417/10170",0.0431654676258993,2.43884892086331,4.02723286994401,0.000418698695903304,0.0262733431679323,0.023149630528759,"ATP1A1/ATP6V0E1/CALM1/COX5B/COX6B1/CYBA/ROMO1/CTSS/ATP1B1/PHB2/COX8A/SLC25A3/SLC25A5/RNASEK/ATP6V0C/CYB5A/SLC34A2/AQP1",18,"4"
"GO:0140962","multicellular organismal-level chemical homeostasis","6/180","56/10170",0.107142857142857,6.05357142857143,5.09006794387382,0.000440714653799396,0.0264917758535723,0.0233420931299457,"CTSH/NAPSA/AQP3/ITGB6/ABCA3/AQP1",6,"4"
"GO:0055082","intracellular chemical homeostasis","18/180","419/10170",0.0429594272076372,2.4272076372315,4.00462843161948,0.000443288679621529,0.0264917758535723,0.0233420931299457,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/HLA-DRB1/CYBA/CALR/ATP1B1/GPX1/FTL/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/SLC34A2/MT1E/AQP1",18,"4"
"GO:0019725","cellular homeostasis","20/180","494/10170",0.0404858299595142,2.28744939271255,3.93766117402833,0.000456928166559556,0.0266718534433601,0.0235007607819248,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/HLA-DRB1/CYBA/CALR/ATP1B1/GPX1/TXN/FTL/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/SLC34A2/FGGY/MT1E/AQP1",20,"4"
"GO:0009636","response to toxic substance","10/180","158/10170",0.0632911392405063,3.57594936708861,4.38024172040493,0.000490172399269046,0.0279621073219388,0.0246376127001021,"MGST1/FOS/GPX1/TXN/TXNDC17/MT2A/ASS1/MT1E/EPHX1/SOD3",10,"4"
"GO:0098771","inorganic ion homeostasis","14/180","285/10170",0.0491228070175439,2.77543859649123,4.08067852146693,0.000531075620595954,0.0290837641063272,0.0256259125130608,"ATP1A1/CALM1/HSP90B1/CYBA/CALR/ATP1B1/FTL/FAM20A/TPT1/FTH1/MT2A/SLC34A2/S100A14/MT1E",14,"4"
"GO:0001906","cell killing","8/180","105/10170",0.0761904761904762,4.3047619047619,4.56899378967957,0.000533009222665758,0.0290837641063272,0.0256259125130608,"HLA-DRB1/HLA-A/ROMO1/C3/CTSH/HLA-C/HLA-B/HLA-DRA",8,"4"
"GO:0002475","antigen processing and presentation via MHC class Ib","3/180","10/10170",0.3,16.95,6.77339597773678,0.00059708237116192,0.031886739396094,0.0280956340831174,"HLA-A/HLA-C/HLA-B",3,"4"
"GO:0035456","response to interferon-beta","4/180","23/10170",0.173913043478261,9.82608695652174,5.68795198754497,0.000645851465079516,0.0328429703154914,0.0289381759835804,"CALM1/IFITM1/NDUFA13/IFITM3",4,"4"
"GO:0001910","regulation of leukocyte mediated cytotoxicity","5/180","40/10170",0.125,7.0625,5.15667376380072,0.000654242436563574,0.0328429703154914,0.0289381759835804,"HLA-DRB1/HLA-A/HLA-C/HLA-B/HLA-DRA",5,"4"
"GO:0002711","positive regulation of T cell mediated immunity","5/180","40/10170",0.125,7.0625,5.15667376380072,0.000654242436563574,0.0328429703154914,0.0289381759835804,"HLA-DRB1/HLA-A/HLA-C/HLA-B/HLA-DRA",5,"4"
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","4/180","24/10170",0.166666666666667,9.41666666666667,5.54103574398743,0.000764394018395037,0.0369023136701053,0.0325148924390402,"HLA-A/CALR/HLA-C/HLA-B",4,"4"
"GO:0042476","odontogenesis","6/180","62/10170",0.0967741935483871,5.46774193548387,4.73635165796914,0.000764510084002182,0.0369023136701053,0.0325148924390402,"ID3/FAM20A/AQP5/AQP3/ITGB6/AQP1",6,"4"
"GO:0030003","intracellular monoatomic cation homeostasis","14/180","297/10170",0.0471380471380471,2.66329966329966,3.90496178276649,0.000797300642627377,0.0369804970465294,0.0325837803710456,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/CYBA/CALR/ATP1B1/FTL/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/MT1E",14,"4"
"GO:0006089","lactate metabolic process","3/180","11/10170",0.272727272727273,15.4090909090909,6.41800536676007,0.000810329616557418,0.0369804970465294,0.0325837803710456,"PNKD/LDHA/LDHB",3,"4"
"GO:0006833","water transport","3/180","11/10170",0.272727272727273,15.4090909090909,6.41800536676007,0.000810329616557418,0.0369804970465294,0.0325837803710456,"AQP5/AQP3/AQP1",3,"4"
"GO:1903900","regulation of viral life cycle","7/180","87/10170",0.0804597701149425,4.54597701149425,4.45854639872792,0.000859259731654598,0.0381200004591874,0.0335878049757822,"HLA-DRB1/IFITM1/SLPI/LAMP3/PABPC1/CD74/IFITM3",7,"4"
"GO:0002449","lymphocyte mediated immunity","10/180","170/10170",0.0588235294117647,3.32352941176471,4.10076863424736,0.000867567812540718,0.0381200004591874,0.0335878049757822,"HLA-DRB1/HLA-A/C3/CTSH/HLA-C/HLA-B/CD74/HLA-DRA/C1R/C4BPA",10,"4"
"GO:0009060","aerobic respiration","9/180","141/10170",0.0638297872340425,3.6063829787234,4.18322865312437,0.000880860568379628,0.0381200004591874,0.0335878049757822,"COX7C/COX5B/NDUFA13/COX6B1/UQCR11/UQCRB/COX8A/COX6C/NDUFB11",9,"4"
"GO:0006873","intracellular monoatomic ion homeostasis","14/180","301/10170",0.0465116279069767,2.62790697674419,3.84829972608227,0.000908031053745345,0.0384789890902386,0.0339041124254944,"ATP1A1/ATP6V0E1/CALM1/HSP90B1/CYBA/CALR/ATP1B1/FTL/RNASEK/TPT1/FTH1/MT2A/ATP6V0C/MT1E",14,"4"
"GO:0034341","response to type II interferon","7/180","88/10170",0.0795454545454545,4.49431818181818,4.41899051708785,0.00091981647227662,0.0384789890902386,0.0339041124254944,"HLA-DPA1/CALM1/IFITM1/VIM/CD74/IFITM3/ASS1",7,"4"
"GO:0002708","positive regulation of lymphocyte mediated immunity","6/180","65/10170",0.0923076923076923,5.21538461538462,4.57634078724096,0.000983292706280426,0.0390924335974815,0.0344446227671666,"HLA-DRB1/HLA-A/C3/HLA-C/HLA-B/HLA-DRA",6,"4"
"GO:0031341","regulation of cell killing","5/180","44/10170",0.113636363636364,6.42045454545455,4.83655037716534,0.00101992193481285,0.0390924335974815,0.0344446227671666,"HLA-DRB1/HLA-A/HLA-C/HLA-B/HLA-DRA",5,"4"
"GO:0019731","antibacterial humoral response","4/180","26/10170",0.153846153846154,8.69230769230769,5.27146507475871,0.00104617746136949,0.0390924335974815,0.0344446227671666,"HLA-A/SLPI/FAU/WFDC2",4,"4"
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","4/180","26/10170",0.153846153846154,8.69230769230769,5.27146507475871,0.00104617746136949,0.0390924335974815,0.0344446227671666,"MIF/CD74/MUC1/TPT1",4,"4"
"GO:0022904","respiratory electron transport chain","7/180","90/10170",0.0777777777777778,4.39444444444444,4.34162516566306,0.0010510035691253,0.0390924335974815,0.0344446227671666,"COX7C/COX5B/COX6B1/UQCR11/UQCRB/COX8A/COX6C",7,"4"
"GO:0070972","protein localization to endoplasmic reticulum","6/180","66/10170",0.0909090909090909,5.13636363636364,4.52518816483357,0.00106598900204404,0.0390924335974815,0.0344446227671666,"BTF3/NACA/SRP14/HSPA5/SEC62/KDELR1",6,"4"
"GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway","3/180","12/10170",0.25,14.125,6.10630458035816,0.00106642409259855,0.0390924335974815,0.0344446227671666,"CALR/PER1/LMO3",3,"4"
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","3/180","12/10170",0.25,14.125,6.10630458035816,0.00106642409259855,0.0390924335974815,0.0344446227671666,"ATP1A1/CALM1/ATP1B1",3,"4"
"GO:0002699","positive regulation of immune effector process","9/180","145/10170",0.0620689655172414,3.50689655172414,4.08104003795533,0.00107465255706224,0.0390924335974815,0.0344446227671666,"HLA-DRB1/HLA-A/C3/HLA-C/HLA-B/MIF/PHB2/CD74/HLA-DRA",9,"4"
"GO:0098754","detoxification","7/180","92/10170",0.0760869565217391,4.29891304347826,4.26648513502635,0.00119647438343111,0.0429021528916012,0.0378013936780265,"MGST1/GPX1/TXN/TXNDC17/MT2A/MT1E/SOD3",7,"4"
"GO:0034220","monoatomic ion transmembrane transport","19/180","496/10170",0.0383064516129032,2.16431451612903,3.56862358083787,0.00123188963583288,0.0435499012104299,0.038372129353371,"ATP1A1/ATP6V0E1/CALM1/COX5B/COX6B1/CYBA/ROMO1/CTSS/ATP1B1/PHB2/COX8A/SLC25A3/SLC25A5/RNASEK/CLDN4/ATP6V0C/CYB5A/SLC34A2/AQP1",19,"4"
"GO:0019079","viral genome replication","7/180","94/10170",0.074468085106383,4.20744680851064,4.1934545694314,0.00135728336628978,0.0459235314102003,0.0404635518946659,"IFITM1/EEF1A1/SLPI/PPIB/PCBP2/PABPC1/IFITM3",7,"4"
"GO:0009595","detection of biotic stimulus","3/180","13/10170",0.230769230769231,13.0384615384615,5.82978544500385,0.00136838262365188,0.0459235314102003,0.0404635518946659,"HLA-DRB1/HLA-A/HLA-B",3,"4"
"GO:0031958","nuclear receptor-mediated corticosteroid signaling pathway","3/180","13/10170",0.230769230769231,13.0384615384615,5.82978544500385,0.00136838262365188,0.0459235314102003,0.0404635518946659,"CALR/PER1/LMO3",3,"4"
"GO:0006954","inflammatory response","18/180","462/10170",0.038961038961039,2.2012987012987,3.54731490425955,0.00137221707400997,0.0459235314102003,0.0404635518946659,"TXNIP/HLA-DRB1/TMEM258/CYBA/C3/PER1/NFKBIA/MIF/PLD3/FOS/SERPINA1/GPX1/NEAT1/ELF3/CXCL17/ASS1/ITGB6/PLA2G10",18,"4"
"GO:0001909","leukocyte mediated cytotoxicity","6/180","72/10170",0.0833333333333333,4.70833333333333,4.23857587676267,0.00167987791336726,0.0535871910436358,0.0472160571955038,"HLA-DRB1/HLA-A/CTSH/HLA-C/HLA-B/HLA-DRA",6,"4"
"GO:0033559","unsaturated fatty acid metabolic process","6/180","72/10170",0.0833333333333333,4.70833333333333,4.23857587676267,0.00167987791336726,0.0535871910436358,0.0472160571955038,"MIF/FABP5/GPX1/CD74/EPHX1/PLA2G10",6,"4"
"GO:0001732","formation of cytoplasmic translation initiation complex","3/180","14/10170",0.214285714285714,12.1071428571429,5.58210063211247,0.00171902391733076,0.0535871910436358,0.0472160571955038,"EIF3K/EIF3L/EIF3E",3,"4"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","3/180","14/10170",0.214285714285714,12.1071428571429,5.58210063211247,0.00171902391733076,0.0535871910436358,0.0472160571955038,"HLA-A/HLA-C/HLA-B",3,"4"
"GO:0061687","detoxification of inorganic compound","3/180","14/10170",0.214285714285714,12.1071428571429,5.58210063211247,0.00171902391733076,0.0535871910436358,0.0472160571955038,"TXN/MT2A/MT1E",3,"4"
"GO:0022900","electron transport chain","7/180","98/10170",0.0714285714285714,4.03571428571429,4.0532995993548,0.00172930775877869,0.0535871910436358,0.0472160571955038,"COX7C/COX5B/COX6B1/UQCR11/UQCRB/COX8A/COX6C",7,"4"
"GO:0048545","response to steroid hormone","11/180","219/10170",0.0502283105022831,2.837899543379,3.69065199797491,0.00175686876754233,0.0537773244698933,0.0473835851168991,"ATP1A1/TXNIP/CALR/PER1/PHB2/FOS/CLDN4/ASS1/LMO3/ABCA3/AQP1",11,"4"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","10/180","187/10170",0.053475935828877,3.02139037433155,3.7448385006355,0.00178343817686161,0.0539027113296853,0.0474940643756212,"HLA-DRB1/HLA-A/C3/CTSH/HLA-C/HLA-B/CD74/HLA-DRA/C1R/C4BPA",10,"4"
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","6/180","73/10170",0.0821917808219178,4.64383561643836,4.19388638081553,0.00180391543892174,0.0539027113296853,0.0474940643756212,"HLA-DRB1/HLA-A/C3/HLA-C/HLA-B/HLA-DRA",6,"4"
"GO:0002706","regulation of lymphocyte mediated immunity","7/180","99/10170",0.0707070707070707,3.99494949494949,4.01942041983239,0.00183364303685423,0.0541464002647543,0.0477087804387707,"HLA-DRB1/HLA-A/C3/HLA-C/HLA-B/HLA-DRA/C4BPA",7,"4"
"GO:0016032","viral process","14/180","325/10170",0.0430769230769231,2.43384615384615,3.52637917457881,0.00188146511258555,0.0549125282859272,0.0483838213163066,"HLA-DRB1/IFITM1/EEF1A1/SLPI/PPIB/PCBP2/LAMP3/PABPC1/EIF3L/SIVA1/CD74/IFITM3/RNASEK/ITGB6",14,"4"
"GO:0050778","positive regulation of immune response","18/180","476/10170",0.0378151260504202,2.13655462184874,3.40906210535858,0.00191129013694527,0.0551418188934785,0.0485858509101272,"HLA-DPA1/HLA-DQB1/HLA-DRB1/HLA-DRB5/HLA-A/CYBA/C3/CTSS/HLA-C/HLA-B/NFKBIA/PCBP2/PHB2/CD74/HLA-DRA/S100A14/C1R/C4BPA",18,"4"
"GO:0098660","inorganic ion transmembrane transport","17/180","440/10170",0.0386363636363636,2.18295454545455,3.40510577771854,0.00203654858142528,0.0560384160018939,0.0493758490333315,"ATP1A1/ATP6V0E1/CALM1/COX5B/COX6B1/CYBA/ATP1B1/PHB2/COX8A/SLC25A3/SLC25A5/RNASEK/CLDN4/ATP6V0C/CYB5A/SLC34A2/AQP1",17,"4"
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","4/180","31/10170",0.129032258064516,7.29032258064516,4.70813421741812,0.00205538014398022,0.0560384160018939,0.0493758490333315,"MIF/CD74/MUC1/TPT1",4,"4"
"GO:0098662","inorganic cation transmembrane transport","16/180","403/10170",0.0397022332506203,2.24317617866005,3.41819819920689,0.00209473590466181,0.0560384160018939,0.0493758490333315,"ATP1A1/ATP6V0E1/CALM1/COX5B/COX6B1/CYBA/ATP1B1/PHB2/COX8A/SLC25A3/SLC25A5/RNASEK/ATP6V0C/CYB5A/SLC34A2/AQP1",16,"4"
"GO:0002443","leukocyte mediated immunity","11/180","224/10170",0.0491071428571429,2.77455357142857,3.6048029391859,0.00209936095667472,0.0560384160018939,0.0493758490333315,"HLA-DRB1/HLA-A/C3/CTSH/HLA-C/HLA-B/CD74/HLA-DRA/S100A13/C1R/C4BPA",11,"4"
"GO:0010644","cell communication by electrical coupling","3/180","15/10170",0.2,11.3,5.35840483992889,0.00212097590445415,0.0560384160018939,0.0493758490333315,"ATP1A1/CALM1/ATP1B1",3,"4"
"GO:0046597","host-mediated suppression of symbiont invasion","3/180","15/10170",0.2,11.3,5.35840483992889,0.00212097590445415,0.0560384160018939,0.0493758490333315,"IFITM1/CD74/IFITM3",3,"4"
"GO:0071280","cellular response to copper ion","3/180","15/10170",0.2,11.3,5.35840483992889,0.00212097590445415,0.0560384160018939,0.0493758490333315,"MT2A/MT1E/AQP1",3,"4"
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","3/180","15/10170",0.2,11.3,5.35840483992889,0.00212097590445415,0.0560384160018939,0.0493758490333315,"MIF/CD74/MUC1",3,"4"
"GO:0042742","defense response to bacterium","8/180","133/10170",0.0601503759398496,3.3984962406015,3.73727910371956,0.0024657743044927,0.0627630729410164,0.0553009923460162,"HLA-A/CYBA/ROMO1/SLPI/FAU/WFDC2/S100A14/AQP1",8,"4"
"GO:0051651","maintenance of location in cell","8/180","133/10170",0.0601503759398496,3.3984962406015,3.73727910371956,0.0024657743044927,0.0627630729410164,0.0553009923460162,"CALM1/HSP90B1/CYBA/CALR/SKP1/TXN/HSPA5/KDELR1",8,"4"
"GO:0002821","positive regulation of adaptive immune response","6/180","78/10170",0.0769230769230769,4.34615384615385,3.98196297145379,0.00253129072000643,0.0627630729410164,0.0553009923460162,"HLA-DRB1/HLA-A/C3/HLA-C/HLA-B/HLA-DRA",6,"4"
"GO:0006690","icosanoid metabolic process","6/180","78/10170",0.0769230769230769,4.34615384615385,3.98196297145379,0.00253129072000643,0.0627630729410164,0.0553009923460162,"MIF/FABP5/GPX1/CD74/EPHX1/PLA2G10",6,"4"
"GO:0002709","regulation of T cell mediated immunity","5/180","54/10170",0.0925925925925926,5.23148148148148,4.18482735864755,0.00257634635860682,0.0627630729410164,0.0553009923460162,"HLA-DRB1/HLA-A/HLA-C/HLA-B/HLA-DRA",5,"4"
