primerid,logFC,pvalue,padj,regulation
CYP46A1,,0.108668104299631,0.440032486335333,stable
DARC,,0.0347907341125354,0.241025435483277,stable
DEFA3,,0.070545954246714,0.355316746894039,stable
DEPTOR,,0.00180729116493049,0.0341457916539572,stable
DIRAS3,,0.07616238464248,0.370624597878055,stable
DKFZP667F0711,,0.110079927145497,0.441337768982074,stable
DNAAF10,,0.00617903128388676,0.0803477102888302,stable
DPCR1,,0.0714350311362648,0.357584693124366,stable
DUSP15,,0.0645833665943057,0.339701838747329,stable
EBLN2,,0.0134275156647676,0.133337084879057,stable
EDN3,,0.000366725206251902,0.00998407332120991,stable
EDNRB,,0.0831541474839358,0.388073477377747,stable
EFHD1,,0.116480591603047,0.455080668965668,stable
EFNA5,,0.133913417384202,0.480812969059636,stable
EFNB1,,0.0128779681075592,0.130314803101658,stable
EFS,,0.118754540051764,0.457791074611405,stable
EHBP1-AS1,,0.0791166306159152,0.37896007361758,stable
ELAPOR1,,0.0569146842209768,0.317576681401934,stable
EML5,,0.119798501063055,0.45934510694974,stable
EMSY-DT,,0.0398710399163424,0.260215478877399,stable
ENAH,,0.00243119116053179,0.0428225947353612,stable
ENTPD3,,0.0185844351219168,0.165292737313717,stable
EPHA1-AS1,,0.0926334043813215,0.408879759806588,stable
EPM2A-DT,,0.172248701577172,0.541694913321162,stable
ERC2,,0.104885420375914,0.432537856659545,stable
ERCC8,,0.0254785908814078,0.199775686295272,stable
ETV2,,0.0441546256023733,0.274679971177308,stable
ETV5,,0.104086362661461,0.431013447552068,stable
EXO5,,0.00247359778035027,0.0434443380273012,stable
FAM129A,,0.00149964479965559,0.0295671903725643,stable
FAM153A,,0.148905302808821,0.505475818254658,stable
FAM171A1,,0.187062572581444,0.563638045078051,stable
FAM184B,,0.0601433993072517,0.325575013519148,stable
FAM211A,,0.00930927936491939,0.106224368587522,stable
FAM41C,,0.0660967525920513,0.343523258369573,stable
FAM66C,,0.123238053717426,0.465388312833432,stable
FAM86B1,,0.0440724483994602,0.27444809436322,stable
FAM88C,,0.0250037955826829,0.198859074302352,stable
FANCM,,0.0225046093529033,0.185750401573187,stable
FBLN7,,0.111365778226987,0.443142992528219,stable
FBXO15,,0.119574252314294,0.458780809883846,stable
FCGR2A,,0.0392412278995818,0.257341614723438,stable
FGF14-AS2,,0.0295476716342223,0.219302208899049,stable
FGFBP3,,0.0211275827994527,0.178605513236867,stable
FGFR1,,0.109495329322987,0.440806619204836,stable
FGG,,0.078842083372842,0.378541094717055,stable
FNDC4,,0.0271075284425379,0.208011567910599,stable
FOXP2,,0.0162146931014228,0.151540052841642,stable
FOXQ1,,0.132933313108498,0.479061562334398,stable
FOXRED2,,0.110816645115835,0.442876794810502,stable
FP236383.4,,0.116427717186415,0.455080668965668,stable
FPGT-TNNI3K,,0.136363989678683,0.484919578314077,stable
FYB,,0.108741872593691,0.440032486335333,stable
GABRB3,,0.0211100660195869,0.178580932196145,stable
GALNT7,,0.0370771199084139,0.249831150115877,stable
GATSL3,,0.013076090449372,0.131286433632204,stable
GNMT,,0.109971541750953,0.44119038177733,stable
GNRH1,,0.00458737528598794,0.066440847743977,stable
GOLT1A,,0.00657369927508562,0.0835310810173041,stable
GPER1,,0.0163895507004572,0.152553631378463,stable
GPR135,,0.123326116986028,0.46543329856042,stable
GPSM3,,0.0546027585303168,0.311172084044099,stable
GRHL1,,0.10884764730425,0.44009168516745,stable
GSDMC,,0.142972241896406,0.498202019652698,stable
GXYLT2,,0.1706928783587,0.539829359100315,stable
GYPC,,0.0494944434725357,0.294097212460394,stable
GYPE,,0.0520571350729228,0.304035556202298,stable
GZMA,,0.0658935203950237,0.343318019531592,stable
HAUS7,,0.0966490155841215,0.416292306730198,stable
HCG27,,0.0569068542159237,0.317576681401934,stable
HCN3,,0.125541331017672,0.469537147289986,stable
HEPFAL,,0.116502733966164,0.455080668965668,stable
HIF3A,,0.0538197923930245,0.309596772805803,stable
HK2,,0.0539342176760417,0.309817611311999,stable
HOATZ,,0.0877525942024979,0.399231980678854,stable
HOGA1,,0.0342218009619146,0.238499027912454,stable
HPSE,,0.0126029006994365,0.12886366061918,stable
HSD17B13,,0.0708838656279563,0.356577931455201,stable
HYAL3,,0.0415091871508224,0.266778648695941,stable
ICOSLG,,0.0895476987597512,0.402873865519681,stable
IGFBP6,,0.03564349699032,0.243547293018262,stable
IPO4,,0.0870823893957906,0.397936595814169,stable
IQCD,,0.1373445298588,0.486778641053632,stable
ISPD,,0.0793929973366083,0.379694835462715,stable
ISYNA1,,0.000545279012858561,0.013492896059075,stable
ITGB8,,0.0587675313619484,0.322453676615462,stable
ITGBL1,,0.0457543677904431,0.27993062656175,stable
JMJD7-PLA2G4B,,0.066269880038426,0.343724621990791,stable
KANK4,,0.114788185121507,0.450890351839749,stable
KCNC4,,0.10918353383869,0.440559055094443,stable
KCNJ8,,0.0500842748761095,0.296639282061541,stable
KCNMB3,,0.0854434353388473,0.393838821109377,stable
KCNN4,,0.0131131862929487,0.131287330097952,stable
KCTD1,,0.00855375062846932,0.100073506572207,stable
KHDC1,,0.159091109507704,0.52193497654916,stable
KIAA0101,,0.0851993102669738,0.393009950454146,stable
KIF23,,0.127443997947264,0.471858253025555,stable
KIF3C,,0.0914199594147533,0.406813827406605,stable
KLRB1,,0.105054906531049,0.432824798596407,stable
KPNA7,,0.057472378948523,0.318952471425435,stable
KRBOX1,,0.163122067545184,0.527793582231957,stable
KREMEN1,,0.0354036726223691,0.243195625143486,stable
KRT86,,0.0932941603126711,0.409636428039545,stable
LA16c-431H6.6,,0.0793518695319565,0.379646674426081,stable
LCN12,,0.109186640079001,0.440559055094443,stable
LIFR-AS1,,0.144695295135733,0.500921916663607,stable
LINC00174,,0.0813141330284356,0.383185798820199,stable
LINC00205,,0.0942491192674519,0.412322605772402,stable
LINC00853,,0.0827426748247432,0.387378957126642,stable
LINC00886,,0.0252540161353316,0.199238610130139,stable
LINC00997,,0.0846349181235208,0.391736932655024,stable
LINC01001,,0.00154738375099382,0.0302160047478409,stable
LINC01004,,0.0968213437291507,0.416740882304626,stable
LINC02925,,0.0999463922319389,0.42368684949327,stable
LINC03008,,0.108011315185379,0.438588798016309,stable
LINC03011,,0.0432418654349896,0.272187725580491,stable
LINC03040,,0.00252969178275319,0.0441126281774252,stable
LINC03073,,0.117520241705078,0.456322621023404,stable
LL0XNC01-250H12.3,,0.0242645497733173,0.194809931936077,stable
LMCD1-AS1,,0.112638115452884,0.445883524383436,stable
LOH12CR2,,0.0806863585020273,0.382104489991261,stable
LOXL1-AS1,,0.114147755917464,0.449530337736818,stable
LRP3,,0.0695173883911087,0.353564925441079,stable
LRRC24,,0.0697653430839074,0.35371694477714,stable
LRRC36,,0.314053425304883,0.709340883666974,stable
LRRIQ3,,0.168661021148009,0.536134823218435,stable
LRRK2-DT,,0.0893691784590068,0.40269988995456,stable
LRTM1,,0.0495603305028168,0.294232870357665,stable
LSP1,,0.13851632284534,0.489400118446148,stable
LTB4R,,0.0550209518736286,0.311955526764024,stable
MAG,,0.0245593589194098,0.195834053118633,stable
MALRD1,,0.0228160999340035,0.187309607517299,stable
MANEAL,,0.0459849854476652,0.280779451604525,stable
MAP2K5-DT,,0.159873188795239,0.523517240780337,stable
MARCKSL1,,0.065568435352994,0.343189457621676,stable
MARCO,,0.0531739487070664,0.308056089571175,stable
MC1R,,0.0531205787495533,0.308038877910123,stable
MCM3AP-AS1,,0.0294167041300731,0.218833022564026,stable
MCM4,,0.017252059085509,0.157695027016259,stable
METTL21B,,0.0611060116823081,0.328622915444142,stable
MFAP5,,0.0617840622153378,0.330814006360179,stable
MICAL3,,0.19707214538352,0.575002010013626,stable
MISFA,,0.117780996123171,0.456919992576845,stable
MMD,,0.102947283971291,0.428114475336784,stable
MMP7,,0.0083377102519126,0.0979060231694328,stable
MNDA,,0.0469133716699965,0.285040499351601,stable
MOCS2-DT,,0.0877718232769188,0.399231980678854,stable
MRNIP-DT,,0.103483360526539,0.429243501552905,stable
MS4A8,,0.183891204503855,0.560419477612091,stable
MSH5,,0.0789666588167934,0.378841615924836,stable
MSMB,,0.044903149788487,0.277080314494935,stable
MTCL3,,0.0240159306389161,0.193362329508341,stable
MTCP1,,0.159288975415437,0.522023709243513,stable
MTHFD2,,0.000160009015985318,0.00510691961202228,stable
MTMR11,,0.0523676404071379,0.305265634876898,stable
MUC4,,0.0022809920785742,0.0408240807737789,stable
MYLK,,0.0321781742327922,0.231445092371088,stable
MYLK-AS1,,0.0830971953921158,0.38799851660551,stable
NRGN,,0.100801236807312,0.424309338406538,stable
NSG1,,0.0744443394133438,0.36643829329947,stable
ODAD4,,0.0579020526608924,0.319979517055492,stable
OLFM1,,0.0457015479113268,0.27993062656175,stable
OLR1,,0.0925086154789573,0.408879759806588,stable
ORC6,,0.154925874753568,0.51562719032493,stable
OSBPL6,,0.0219164795544662,0.182746961851156,stable
PAG1,,0.0322743999053906,0.231445092371088,stable
PALM,,0.0974143160062897,0.418025164458357,stable
PANX2,,0.0143890473360374,0.139707477867928,stable
PAPOLB,,0.0658932710018827,0.343318019531592,stable
PAQR4,,0.015052995877157,0.143981081066015,stable
PAX8,,0.0132637597027968,0.132432525161446,stable
PC,,0.126330496757784,0.470907116423916,stable
PCDH17,,0.0815585508422437,0.383483168585163,stable
PCDH20,,0.06248713300935,0.333119369344219,stable
PCSK1N,,5.47684120186281e-05,0.00211863629277123,stable
PCSK2,,0.122622044577502,0.464785076872986,stable
PHLDB3,,0.0688867492352084,0.352272711747963,stable
PIK3R2,,0.143313966677111,0.498552578113552,stable
PITPNM3,,0.0240029213120493,0.193362329508341,stable
PLA2G4F,,0.0324594868714112,0.232139294126148,stable
PLCXD1,,0.170728100644782,0.539829359100315,stable
PLEKHG3,,0.119043526921753,0.458377902183294,stable
PLK4,,0.0945750974041944,0.412740446507987,stable
PNMA2,,0.0215963024705393,0.181065295884687,stable
POLA2,,0.0209867557510333,0.178154237708772,stable
POPDC2,,0.0760750729147835,0.370347149068225,stable
PPP1R14C,,9.84442383429306e-06,0.000468242167122173,stable
PRKACB-DT,,0.11833261428601,0.457362027481276,stable
PROM2,,0.0750638856286757,0.367767910991957,stable
PRR22,,0.131775152736314,0.47704277372137,stable
PSCA,,0.106739519655113,0.436674661400304,stable
PTCHD1,,0.108109796863916,0.43875636018078,stable
PTGDS,,0.057315024870429,0.318463120007329,stable
PTP4A3,,0.0195171131955329,0.169926774716662,stable
PTPN20A,,0.00297474430978955,0.049139560057929,stable
PTPRG,,0.00141237450815837,0.0282567364774597,stable
PYCR1,,0.0188797333934604,0.166512165224863,stable
RAB36,,0.0995149860762887,0.422679357121805,stable
RAB40AL,,0.137671653734477,0.487655257968778,stable
RAC2,,0.0295259036842496,0.219273782889591,stable
RAD54B,,0.082862107705407,0.38749288622452,stable
RASGRP1,,0.0756477267181373,0.369203170637584,stable
RAVER2,,0.0602018590751482,0.325575013519148,stable
RBM44,,0.096628574300088,0.416292306730198,stable
RCN3,,0.11091783073261,0.442876794810502,stable
RGMA,,0.0801003664178711,0.380844808300117,stable
RGMB-AS1,,0.147727526429922,0.503729227338659,stable
RIIAD1,,0.0668348151997166,0.345449801691897,stable
RIMS2,,0.192468086572907,0.569392519425754,stable
RIMS3,,0.0292122757839325,0.218323853294999,stable
RNF32,,0.0670633295884666,0.346191782470193,stable
ROS1,,0.0334633734209204,0.235631495793393,stable
RSPH4A,,0.110548896673942,0.442477210103344,stable
S1PR2,,0.0260113693018499,0.202395275840747,stable
SACS,,0.18780014317972,0.563638045078051,stable
SCN1B,,0.0738001164296993,0.364645361049573,stable
SCUBE3-AS1,,0.118243691780264,0.457362027481276,stable
SEMA4G,,0.00167296463514998,0.0318817295858988,stable
SEMA6C,,0.0663580873276459,0.344003926841876,stable
SERP2,,0.122456225880064,0.46444458738998,stable
SERPINB9,,0.139129820879612,0.490121881968986,stable
SERPINF1,,0.0256805811941348,0.200743210063134,stable
SF1-DT,,0.149826664076305,0.506073816432372,stable
SGK1,,0.00579839330323297,0.0775487524493652,stable
SGK494,,0.0464617854080825,0.283540055641099,stable
SGSM1,,0.0621199241350749,0.332321204650834,stable
SKIDA1,,0.161628504491083,0.525810889598277,stable
SLA,,0.107602462327559,0.438152065120612,stable
SLC2A10,,0.121687020233416,0.462898802585655,stable
SLC39A10,,0.0224555168336164,0.185699910379768,stable
SLC4A11,,0.0302225497404133,0.222286671496277,stable
SLC5A7,,0.00162422165423101,0.0312177444989305,stable
SLC6A14,,0.00559290302845416,0.0758104670200445,stable
SLC6A8,,0.0539726422124482,0.309892709443385,stable
SLC7A2,,0.0602239780434937,0.325575013519148,stable
SPATA18,,0.0828960667765107,0.387503449436354,stable
SPEG,,0.121973571641297,0.463611976912318,stable
SPON1,,0.0391841901218216,0.257339669365587,stable
ST3GAL1,,0.0435589666404704,0.273177720083879,stable
STMN3,,0.120485311724307,0.460685783709079,stable
STRIP2,,0.189979967248373,0.566971464756863,stable
STYK1,,0.0908378977162015,0.405700570581968,stable
SULT1A3,,0.0301354436131963,0.222180737471479,stable
SYPL2,,0.0972305344280669,0.417473148173056,stable
TACC3,,0.190943389133658,0.567373508996385,stable
TAS2R14,,0.155394790021901,0.516132973214949,stable
TAS2R4,,0.128377456214541,0.472818928823907,stable
TBC1D30,,0.147465062294294,0.503553019758064,stable
TCF19,,0.045750180050548,0.27993062656175,stable
TECTA,,0.12709303200303,0.471610507102121,stable
THBS3-AS1,,0.0902804761079398,0.404244886426175,stable
TMC8,,0.0839207706491297,0.39050152280737,stable
TMEM194B,,0.0658123831822661,0.343318019531592,stable
TMEM232,,0.084467207709299,0.391702256084397,stable
TMPRSS7,,0.0659513350757468,0.343321063422136,stable
TNFRSF10D,,0.138717657112551,0.489574282925409,stable
TNIK,,0.0439083014108988,0.273704781461921,stable
TRIB2,,0.169568199406937,0.537970845977263,stable
TRIM2,,0.0849387071637745,0.392251891337355,stable
TRMT61A-DT,,0.117026465770182,0.455148430663284,stable
TTC7B,,0.133429485754214,0.480000598546062,stable
TVP23C,,0.0333839981543957,0.235343710172626,stable
TWIST2,,0.0272905221029991,0.208891259979374,stable
TYMS,,0.135720270025337,0.483827524289798,stable
UFSP1,,0.0643097685924878,0.33882905789634,stable
USP51,,0.0675838041584743,0.347516845554539,stable
VAMP1-AS1,,0.207832385411232,0.590137765218791,stable
VASH2,,0.058112808509798,0.320648872055179,stable
VGLL1,,0.00112295978743391,0.0237082218334924,stable
VILL,,0.000728386861777854,0.0169273783239021,stable
VWDE,,0.095650673309785,0.414916192526193,stable
WDR5B-DT,,0.049459721771241,0.294097212460394,stable
WNT5B,,0.0629479734825853,0.334081986834164,stable
XKR4,,0.0746135255011072,0.3665899259347,stable
XXbac-B135H6.15,,0.102848042243383,0.428114475336784,stable
YJEFN3,,0.0987622167026616,0.420985876006048,stable
ZBTB39,,0.0268857820022482,0.206699244777033,stable
ZFAND2A-DT,,0.100011609148651,0.42368684949327,stable
ZFP28-DT,,0.134046515471107,0.480946464666512,stable
ZNF132,,0.128197226210282,0.472409212538612,stable
ZNF154,,0.0980999037447932,0.419345505995471,stable
ZNF155,,0.0424293785483563,0.269648141743752,stable
ZNF225,,0.0642599637627311,0.338729537315923,stable
ZNF273,,0.0647528651354851,0.339716319062734,stable
ZNF418,,0.141380500569283,0.494362811800191,stable
ZNF425,,0.0644774179970793,0.339436674244745,stable
ZNF470,,0.0126989333342425,0.129252090822465,stable
ZNF510,,0.00482636036136596,0.0690836405823624,stable
ZNF573,,0.00278299237548599,0.0470529720580093,stable
ZNF577,,0.0511272519965205,0.300615453778483,stable
ZNF582-DT,,0.0338338288820441,0.237011303297483,stable
ZNF594,,0.0549295354809854,0.311851806402884,stable
ZNF619,,0.0970560982872618,0.417292725604173,stable
ZNF625,,0.0939608936769918,0.411529188214815,stable
ZNF707,,0.00367682368948982,0.0565352110444321,stable
ZNF74,,0.0165989785671532,0.153716601518849,stable
ZNF829,,0.0912290109525546,0.406259901597095,stable
ZNRF3,,0.00865433213925747,0.100945187089965,stable
ZXDA,,0.0694133954688431,0.353545560921308,stable
HSPA1A,2.79415254294087,2.14229496704042e-90,4.36456894618367e-87,up
JUN,2.55831616758506,7.7721936622655e-133,9.50072953275335e-129,up
FOS,2.55744124397102,1.45916915304924e-93,5.94562790895799e-90,up
DNAJB1,2.54885929079599,7.49108527641033e-104,4.578551320942e-100,up
ZFP36,2.36320919557451,2.79652114423263e-93,8.54616861677491e-90,up
HSPA1B,2.31859564668701,3.39029201336304e-91,8.28858591426996e-88,up
HSPB1,2.07174350056603,1.95546356787768e-57,1.83873743490282e-54,up
ATF3,1.98419556881499,1.41360193831554e-85,2.46855287056703e-82,up
IER2,1.76154027917037,9.4943216335361e-69,1.16058587648345e-65,up
DUSP1,1.70930475869223,1.72567560426206e-77,2.63683232331242e-74,up
JUNB,1.6988544867367,1.79532215579913e-58,1.82883483604072e-55,up
EGR1,1.61248396169165,5.15400257871789e-64,5.7275025020225e-61,up
ELF3,1.57841028195702,1.48732418758367e-49,1.21207005793486e-46,up
CYR61,1.48461438830285,3.15818322254123e-41,2.14475731735244e-38,up
HSP90AA1,1.44917550993924,6.65966730968326e-52,5.81484094239773e-49,up
UBC,1.41297244022596,1.42979569023348e-74,1.94198027971268e-71,up
GADD45B,1.35961927206314,3.24640777142752e-45,2.33435815281941e-42,up
PPP1R15A,1.33619851152219,6.55776251328802e-46,5.01013056015205e-43,up
DNAJA1,1.24610859976961,2.05589259174339e-39,1.25656155207356e-36,up
HSPA8,1.20271321565297,7.11023375537841e-36,4.13883321074979e-33,up
FOSB,1.18994582392466,8.88794697584315e-41,5.71822441224772e-38,up
CLDN4,1.14084103608025,4.16932186947482e-29,1.96022271278693e-26,up
RHOB,1.06485838727478,6.54967021955317e-33,3.4810073375573e-30,up
NCOA7,1.04981749665742,2.52322627702274e-30,1.28516325043025e-27,up
SAT1,1.01943177630372,4.84437758600715e-26,2.0419886762535e-23,up
CEBPD,0.965352701196352,1.02348951894382e-20,3.20798355886392e-18,up
IFITM3,0.928040323791514,2.07906958339e-20,6.35363664683983e-18,up
IL32,0.921359082934232,4.5572205742335e-21,1.46598590261659e-18,up
BTG2,0.92031425456301,1.62979354709343e-28,7.37873937765557e-26,up
ID3,0.908985777183156,1.21990281778336e-18,3.3891118283145e-16,up
EFNA1,0.906945115373254,1.39651285756869e-24,5.33467911591238e-22,up
HSP90AB1,0.897563664113834,8.28229981443545e-35,4.60194695143904e-32,up
ALDH3A2,0.871268795037587,1.33109755469371e-19,3.96861866062827e-17,up
SERPINH1,0.865652272439213,3.6241356890613e-30,1.77205738652341e-27,up
RTKN2,0.847854922952207,8.13920206578231e-12,1.21333665917223e-09,up
KLF6,0.816965829215913,4.92811496209597e-17,1.20482554593322e-14,up
HSPE1,0.8142996135781,4.8961283755911e-19,1.42500650626728e-16,up
IFITM2,0.775691451623237,1.17828893009174e-10,1.50563018629527e-08,up
ICAM1,0.761318004135028,3.29522483811556e-16,7.32378698565902e-14,up
IRF1,0.730864059094615,1.88533694924993e-22,6.77834084342091e-20,up
SQSTM1,0.720116406348281,1.22851893626449e-13,2.02938046985096e-11,up
SRSF7,0.71660119156357,2.10024997214074e-16,4.84404823763178e-14,up
ZFP36L1,0.711370101717819,1.7293128882585e-09,1.84430595379677e-07,up
WSB1,0.708752328213737,1.21148554760607e-08,1.12190904044975e-06,up
HBEGF,0.696125328956503,3.51024360946403e-14,6.31017910030711e-12,up
ANXA1,0.686677891378986,2.16602493154158e-14,3.95186399450213e-12,up
HSPH1,0.657287999018906,4.14696602560635e-21,1.37006791073005e-18,up
NDNF,0.643741282744431,3.69299607229862e-10,4.3406907680556e-08,up
AGR3,0.639069440881268,1.63046527067829e-10,2.01321287563348e-08,up
F3,0.633070677034896,3.11851773268766e-08,2.74250077441539e-06,up
NR4A1,0.625968125594715,1.65889298765023e-18,4.50629064023031e-16,up
HNRNPDL,0.623300267349312,4.91577144075082e-09,4.84599920094661e-07,up
PTP4A1,0.61965313648917,1.15205453139958e-14,2.16657147566591e-12,up
HSPA5,0.614686834876465,4.01545074248569e-10,4.67474951201382e-08,up
EIF1,0.604890502583449,2.70592782486286e-15,5.25035900494025e-13,up
IER3,0.604362049986519,3.26559867692249e-16,7.32378698565902e-14,up
CRYAB,0.595719905818394,6.1023039714583e-13,9.68760568144237e-11,up
AQP4,0.590513584322831,2.07246958305501e-14,3.83846487625219e-12,up
CXCL2,0.577199083759374,9.72043730609364e-13,1.52336699525242e-10,up
ACTG1,0.574335485703389,5.89736975472717e-14,1.02984925545407e-11,up
TIMP3,0.572174209452594,6.70141651618387e-06,0.000342753621313103,up
NFKBIA,0.564858618764155,5.66994923911166e-10,6.47854341943064e-08,up
HLA-A,0.557388689536791,1.18264455107709e-06,7.39911941051049e-05,up
ID1,0.555253415710599,7.2424798645152e-08,5.94174992374723e-06,up
XBP1,0.546583178725397,6.95130675311455e-10,7.7956673165204e-08,up
ABCA1,0.537609112315716,1.77527726556829e-09,1.87077493916438e-07,up
IFRD1,0.529912762171171,8.43577825124888e-16,1.71864922238777e-13,up
KRT18,0.524718248028749,5.86556736351482e-10,6.63895328255603e-08,up
DYNLL1,0.522362223060707,2.41192168779603e-06,0.000137131770751715,up
ADRB2,0.51865867934571,1.87010533793852e-09,1.95386048298807e-07,up
CTGF,0.515794903367107,7.31814171113443e-07,4.83551158253553e-05,up
SYNGR2,0.51330023981483,1.42646250219377e-05,0.00065552923409085,up
NCKAP5,0.51091012246244,9.98673814860265e-06,0.000473170105149298,up
SON,0.50911772671765,2.53655394143577e-06,0.000143550163796809,up
UBB,0.507490145654861,3.98340481949844e-08,3.4051147212272e-06,up
H3-3B,0.504437062209323,1.57405960367529e-10,1.96339842809457e-08,up
MALAT1,0.500330156152993,6.59709495957604e-09,6.34983376266595e-07,up
CACYBP,0.496021308256693,7.84054384405767e-12,1.18324454258964e-09,up
HSPD1,0.49392708419466,1.27367547917053e-10,1.60509371725573e-08,up
HLA-B,0.484676796377941,6.9900918007716e-05,0.00255828988540814,up
RGS16,0.478497898753725,6.61317485569859e-11,8.59994142936804e-09,up
IGFBP7,0.475910487784394,0.000162441461217103,0.00517105318207777,up
ATP6V0C,0.469314786646152,1.68431064331257e-08,1.52511209658169e-06,up
HSPA6,0.461664143550323,3.93136881833395e-24,1.45627431622164e-21,up
DNAJB4,0.459851165364288,4.92646585836368e-22,1.67280885146215e-19,up
C1orf63,0.457277012049864,5.55498925025377e-08,4.61933255748994e-06,up
DDX5,0.456226701989166,9.88112011319756e-08,7.84329949764461e-06,up
SOX4,0.440338737358053,1.53383788050713e-05,0.000702233492558769,up
VCP,0.437978843268583,1.26782302290742e-06,7.86693839188845e-05,up
RASD1,0.435754429726864,1.12466438869713e-13,1.90221402840821e-11,up
SOCS3,0.434148079838128,1.02817049288161e-11,1.51425977168492e-09,up
PTGES3,0.433736233738803,2.55545608089795e-08,2.28013833086836e-06,up
GABARAPL1,0.428173552760392,6.04342045610732e-09,5.90998173243647e-07,up
NFKBIZ,0.428156671928875,2.49210028290356e-13,4.06179118109509e-11,up
SERPINB1,0.422196190797847,7.06535011180979e-06,0.000358368629737605,up
NEAT1,0.411506244081524,0.000588472132832954,0.014244833812295,up
STOM,0.405789749972104,0.000626392629386559,0.0149843904141317,up
EIF4A2,0.399642451159024,1.05114766898805e-06,6.69230682589058e-05,up
SLC25A37,0.398779125802842,3.04892207396138e-07,2.17953353404116e-05,up
STX11,0.397840899047906,5.83711863295749e-08,4.82114447089678e-06,up
SERTAD1,0.397181440498354,1.13597532782886e-13,1.90221402840821e-11,up
TNFRSF12A,0.392294636555208,1.04353699467333e-06,6.67863676590931e-05,up
